DATE,TICKER,RET,vwretd
3/31/10,BRK,0.014227,0.063668
4/30/10,BRK,-0.052541,0.020036
5/28/10,BRK,-0.083766,-0.07924
6/30/10,BRK,0.129553,-0.05078
7/30/10,BRK,-0.019701,0.07036
8/31/10,BRK,0.008448,-0.042863
9/30/10,BRK,0.049505,0.091628
10/29/10,BRK,-0.037736,0.038591
11/30/10,BRK,0.001508,0.005117
12/31/10,BRK,0.005397,0.067182
1/31/11,BRK,0.020472,0.019183
2/28/11,BRK,0.067645,0.038156
3/31/11,BRK,-0.041819,0.003341
4/29/11,BRK,-0.003946,0.028597
5/31/11,BRK,-0.05078,-0.014948
6/30/11,BRK,-0.021247,-0.018447
7/29/11,BRK,-0.041607,-0.022534
8/31/11,BRK,-0.015775,-0.057564
9/30/11,BRK,-0.026849,-0.084983
10/31/11,BRK,0.096002,0.114146
11/30/11,BRK,0.011559,-0.00627
12/30/11,BRK,-0.031234,0.003676
1/31/12,BRK,0.02713,0.054106
2/29/12,BRK,0.001021,0.041225
3/30/12,BRK,0.034417,0.02402
4/30/12,BRK,-0.008626,-0.006829
5/31/12,BRK,-0.013549,-0.06559
6/29/12,BRK,0.050025,0.038151
7/31/12,BRK,0.018121,0.010307
8/31/12,BRK,-0.005893,0.026317
9/28/12,BRK,0.045767,0.026513
10/31/12,BRK,-0.020975,-0.014055
11/30/12,BRK,0.020035,0.006217
12/31/12,BRK,0.018392,0.012569
1/31/13,BRK,0.080602,0.054142
2/28/13,BRK,0.053956,0.008282
3/28/13,BRK,0.019969,0.035295
4/30/13,BRK,0.020346,0.014939
5/31/13,BRK,0.072893,0.019128
6/28/13,BRK,-0.018848,-0.015072
7/31/13,BRK,0.035293,0.052658
8/30/13,BRK,-0.040131,-0.02575
9/30/13,BRK,0.02059,0.037497
10/31/13,BRK,0.013919,0.039889
11/29/13,BRK,0.012512,0.024956
12/31/13,BRK,0.01742,0.02614
1/31/14,BRK,-0.058704,-0.03002
2/28/14,BRK,0.037455,0.046198
3/31/14,BRK,0.079375,0.00454
4/30/14,BRK,0.031047,0.001573
5/30/14,BRK,-0.003958,0.020254
6/30/14,BRK,-0.013869,0.027973
7/31/14,BRK,-0.008929,-0.020555
8/29/14,BRK,0.094236,0.040205
9/30/14,BRK,0.006485,-0.025196
10/31/14,BRK,0.014623,0.021164
11/28/14,BRK,0.060859,0.021104
12/31/14,BRK,0.009819,-0.003659
1/30/15,BRK,-0.041558,-0.027163
2/27/15,BRK,0.024321,0.055915
3/31/15,BRK,-0.020962,-0.010397
4/30/15,BRK,-0.021549,0.008766
5/29/15,BRK,0.012676,0.010277
6/30/15,BRK,-0.048182,-0.019231
7/31/15,BRK,0.048711,0.012108
8/31/15,BRK,-0.06095,-0.059926
9/30/15,BRK,-0.027156,-0.033756
10/30/15,BRK,0.043098,0.073937
11/30/15,BRK,-0.014189,0.002404
12/31/15,BRK,-0.015288,-0.022209
1/29/16,BRK,-0.017192,-0.057085
2/29/16,BRK,0.033906,0.00062
3/31/16,BRK,0.057464,0.070491
4/29/16,BRK,0.025373,0.011718
5/31/16,BRK,-0.033957,0.01434
6/30/16,BRK,0.030241,0.002947
7/29/16,BRK,-0.003591,0.038815
8/31/16,BRK,0.043114,0.0028
9/30/16,BRK,-0.040003,0.003013
10/31/16,BRK,-0.001177,-0.021544
11/30/16,BRK,0.09106,0.040488
12/30/16,BRK,0.035188,0.018763
1/31/17,BRK,0.007117,0.022153
2/28/17,BRK,0.044352,0.032598
3/31/17,BRK,-0.027651,0.002062
4/28/17,BRK,-0.008819,0.009655
5/31/17,BRK,0.000424,0.009335
6/30/17,BRK,0.024746,0.009571
7/31/17,BRK,0.033064,0.020277
8/31/17,BRK,0.035378,0.0016
9/29/17,BRK,0.011923,0.023729
10/31/17,BRK,0.019747,0.019275
11/30/17,BRK,0.03247,0.027231
12/29/17,BRK,0.026993,0.012122
1/31/18,BRK,0.081526,0.050577
2/28/18,BRK,-0.033492,-0.039455
3/29/18,BRK,-0.037259,-0.018421
4/30/18,BRK,-0.028825,0.004679
5/31/18,BRK,-0.011356,0.026146
6/29/18,BRK,-0.025479,0.005359
7/31/18,BRK,0.060113,0.031573
8/31/18,BRK,0.054834,0.030233
9/28/18,BRK,0.025824,0.000425
10/31/18,BRK,-0.04124,-0.074045
11/30/18,BRK,0.063133,0.018512
12/31/18,BRK,-0.064425,-0.08989
1/31/19,BRK,0.006661,0.088294
2/28/19,BRK,-0.020629,0.032724
3/29/19,BRK,-0.002037,0.012962
4/30/19,BRK,0.07875,0.037893
5/31/19,BRK,-0.089013,-0.061679
6/28/19,BRK,0.079779,0.067279
7/31/19,BRK,-0.036309,0.011854
8/30/19,BRK,-0.009833,-0.020339
9/30/19,BRK,0.022664,0.016033
10/31/19,BRK,0.021921,0.019257
11/29/19,BRK,0.036316,0.034999
12/31/19,BRK,0.028143,0.028489
1/31/20,BRK,-0.009139,-0.001728
