PERMNO,date,COMNAM,RET,vwretd
86136,10/31/2014,SEMPRA ENERGY,0.043841,0.021198
86136,11/28/2014,SEMPRA ENERGY,0.015727,0.021159
86136,12/31/2014,SEMPRA ENERGY,0.002596,-0.003623
86136,01/30/2015,SEMPRA ENERGY,0.005029,-0.027200
86136,02/27/2015,SEMPRA ENERGY,-0.026984,0.056017
86136,03/31/2015,SEMPRA ENERGY,0.014048,-0.010454
86136,04/30/2015,SEMPRA ENERGY,-0.026142,0.008716
86136,05/29/2015,SEMPRA ENERGY,0.012245,0.010344
86136,06/30/2015,SEMPRA ENERGY,-0.072858,-0.019262
86136,07/31/2015,SEMPRA ENERGY,0.028704,0.012113
86136,08/31/2015,SEMPRA ENERGY,-0.068088,-0.060046
86136,09/30/2015,SEMPRA ENERGY,0.027095,-0.033769
86136,10/30/2015,SEMPRA ENERGY,0.058830,0.074021
86136,11/30/2015,SEMPRA ENERGY,-0.031052,0.002448
86136,12/31/2015,SEMPRA ENERGY,-0.045551,-0.022287
86136,01/29/2016,SEMPRA ENERGY,0.007871,-0.057094
86136,02/29/2016,SEMPRA ENERGY,0.018575,0.000685
86136,03/31/2016,SEMPRA ENERGY,0.085950,0.070518
86136,04/29/2016,SEMPRA ENERGY,-0.006728,0.011814
86136,05/31/2016,SEMPRA ENERGY,0.036478,0.014316
86136,06/30/2016,SEMPRA ENERGY,0.071462,0.003111
86136,07/29/2016,SEMPRA ENERGY,-0.018769,0.038775
86136,08/31/2016,SEMPRA ENERGY,-0.064802,0.002789
86136,09/30/2016,SEMPRA ENERGY,0.031683,0.003017
86136,10/31/2016,SEMPRA ENERGY,-0.000840,-0.021594
86136,11/30/2016,SEMPRA ENERGY,-0.068161,0.040491
86136,12/30/2016,SEMPRA ENERGY,0.019739,0.018792
86136,01/31/2017,SEMPRA ENERGY,0.017389,0.022190
86136,02/28/2017,SEMPRA ENERGY,0.077156,0.032665
86136,03/31/2017,SEMPRA ENERGY,0.009362,0.002092
86136,04/28/2017,SEMPRA ENERGY,0.022805,0.009615
86136,05/31/2017,SEMPRA ENERGY,0.030703,0.009335
86136,06/30/2017,SEMPRA ENERGY,-0.032106,0.009469
86136,07/31/2017,SEMPRA ENERGY,0.009601,0.020330
86136,08/31/2017,SEMPRA ENERGY,0.043536,0.001589
86136,09/29/2017,SEMPRA ENERGY,-0.025248,0.023734
86136,10/31/2017,SEMPRA ENERGY,0.029528,0.019281
86136,11/30/2017,SEMPRA ENERGY,0.029702,0.027309
86136,12/29/2017,SEMPRA ENERGY,-0.109493,0.012173
86136,01/31/2018,SEMPRA ENERGY,0.000935,0.050656
86136,02/28/2018,SEMPRA ENERGY,0.018314,-0.039465
86136,03/29/2018,SEMPRA ENERGY,0.028767,-0.018433
86136,04/30/2018,SEMPRA ENERGY,0.005215,0.004769
86136,05/31/2018,SEMPRA ENERGY,-0.047138,0.026170
86136,06/29/2018,SEMPRA ENERGY,0.098329,0.005334
86136,07/31/2018,SEMPRA ENERGY,-0.004479,0.031605
86136,08/31/2018,SEMPRA ENERGY,0.004239,0.030221
86136,09/28/2018,SEMPRA ENERGY,-0.012362,0.000443
86136,10/31/2018,SEMPRA ENERGY,-0.031912,-0.074031
86136,11/30/2018,SEMPRA ENERGY,0.046313,0.018530
86136,12/31/2018,SEMPRA ENERGY,-0.053246,-0.089810
88446,01/31/2007,ILLUMINA INC,0.039176,0.019397
88446,02/28/2007,ILLUMINA INC,-0.177723,-0.013988
88446,03/30/2007,ILLUMINA INC,-0.127717,0.012950
88446,04/30/2007,ILLUMINA INC,0.113652,0.039815
88446,05/31/2007,ILLUMINA INC,0.000000,0.038932
88446,06/29/2007,ILLUMINA INC,0.243947,-0.014765
88446,07/31/2007,ILLUMINA INC,0.122690,-0.031760
88446,08/31/2007,ILLUMINA INC,0.059688,0.011630
88446,09/28/2007,ILLUMINA INC,0.074343,0.040842
88446,10/31/2007,ILLUMINA INC,0.082305,0.025796
88446,11/30/2007,ILLUMINA INC,0.029207,-0.049327
88446,12/31/2007,ILLUMINA INC,0.025437,-0.004423
88446,01/31/2008,ILLUMINA INC,0.074924,-0.062138
88446,02/29/2008,ILLUMINA INC,0.136735,-0.021663
88446,03/31/2008,ILLUMINA INC,0.048198,-0.010421
88446,04/30/2008,ILLUMINA INC,0.026219,0.051060
88446,05/30/2008,ILLUMINA INC,0.007575,0.023808
88446,06/30/2008,ILLUMINA INC,0.109964,-0.078426
88446,07/31/2008,ILLUMINA INC,0.070371,-0.013341
88446,08/29/2008,ILLUMINA INC,-0.076255,0.010566
88446,09/30/2008,ILLUMINA INC,-0.058865,-0.097980
88446,10/31/2008,ILLUMINA INC,-0.239329,-0.184648
88446,11/28/2008,ILLUMINA INC,-0.286085,-0.084615
88446,12/31/2008,ILLUMINA INC,0.183553,0.022154
88446,01/30/2009,ILLUMINA INC,0.050288,-0.077315
88446,02/27/2009,ILLUMINA INC,0.145102,-0.100271
88446,03/31/2009,ILLUMINA INC,0.188637,0.086748
88446,04/30/2009,ILLUMINA INC,0.002954,0.109352
88446,05/29/2009,ILLUMINA INC,-0.017135,0.067774
88446,06/30/2009,ILLUMINA INC,0.060746,-0.003099
88446,07/31/2009,ILLUMINA INC,-0.071905,0.081752
88446,08/31/2009,ILLUMINA INC,-0.024073,0.031469
88446,09/30/2009,ILLUMINA INC,0.204990,0.045216
88446,10/30/2009,ILLUMINA INC,-0.244706,-0.027971
88446,11/30/2009,ILLUMINA INC,-0.099065,0.057117
88446,12/31/2009,ILLUMINA INC,0.060858,0.028430
88446,01/29/2010,ILLUMINA INC,0.195893,-0.037098
88446,02/26/2010,ILLUMINA INC,-0.010084,0.034786
88446,03/31/2010,ILLUMINA INC,0.071035,0.063626
88446,04/30/2010,ILLUMINA INC,0.075321,0.020063
88446,05/28/2010,ILLUMINA INC,0.005020,-0.079163
88446,06/30/2010,ILLUMINA INC,0.035442,-0.050745
88446,07/30/2010,ILLUMINA INC,0.029865,0.070309
88446,08/31/2010,ILLUMINA INC,-0.043275,-0.042844
88446,09/30/2010,ILLUMINA INC,0.147121,0.091547
88446,10/29/2010,ILLUMINA INC,0.103862,0.038512
88446,11/30/2010,ILLUMINA INC,0.106978,0.005125
88446,12/31/2010,ILLUMINA INC,0.053560,0.067205
88446,01/31/2011,ILLUMINA INC,0.094727,0.019137
88446,02/28/2011,ILLUMINA INC,0.000865,0.038175
88446,03/31/2011,ILLUMINA INC,0.009654,0.003353
88446,04/29/2011,ILLUMINA INC,0.012987,0.028667
88446,05/31/2011,ILLUMINA INC,0.015497,-0.014900
88446,06/30/2011,ILLUMINA INC,0.042592,-0.018388
88446,07/29/2011,ILLUMINA INC,-0.168995,-0.022524
88446,08/31/2011,ILLUMINA INC,-0.165733,-0.057498
88446,09/30/2011,ILLUMINA INC,-0.214587,-0.084862
88446,10/31/2011,ILLUMINA INC,-0.251711,0.114030
88446,11/30/2011,ILLUMINA INC,-0.091444,-0.006207
88446,12/30/2011,ILLUMINA INC,0.095615,0.003696
88446,01/31/2012,ILLUMINA INC,0.701444,0.054095
88446,02/29/2012,ILLUMINA INC,-0.011762,0.041239
88446,03/30/2012,ILLUMINA INC,0.026537,0.024004
88446,04/30/2012,ILLUMINA INC,-0.153583,-0.006806
88446,05/31/2012,ILLUMINA INC,-0.033011,-0.065574
88446,06/29/2012,ILLUMINA INC,-0.062007,0.038189
88446,07/31/2012,ILLUMINA INC,0.026739,0.010284
88446,08/31/2012,ILLUMINA INC,0.014709,0.026278
88446,09/28/2012,ILLUMINA INC,0.145200,0.026554
88446,10/31/2012,ILLUMINA INC,-0.014318,-0.014104
88446,11/30/2012,ILLUMINA INC,0.130737,0.006192
88446,12/31/2012,ILLUMINA INC,0.035003,0.012529
88446,01/31/2013,ILLUMINA INC,-0.089225,0.054145
88446,02/28/2013,ILLUMINA INC,-0.009876,0.008340
88446,03/28/2013,ILLUMINA INC,0.076800,0.035294
88446,04/30/2013,ILLUMINA INC,0.198407,0.014947
88446,05/31/2013,ILLUMINA INC,0.087030,0.019074
88446,06/28/2013,ILLUMINA INC,0.064278,-0.015036
88446,07/31/2013,ILLUMINA INC,0.066542,0.052717
88446,08/30/2013,ILLUMINA INC,-0.024806,-0.025727
88446,09/30/2013,ILLUMINA INC,0.038412,0.037470
88446,10/31/2013,ILLUMINA INC,0.156872,0.039895
88446,11/29/2013,ILLUMINA INC,0.048016,0.024966
88446,12/31/2013,ILLUMINA INC,0.128469,0.026140
88446,01/31/2014,ILLUMINA INC,0.374446,-0.029987
88446,02/28/2014,ILLUMINA INC,0.128224,0.046186
88446,03/31/2014,ILLUMINA INC,-0.133127,0.004501
88446,04/30/2014,ILLUMINA INC,-0.086170,0.001670
88446,05/30/2014,ILLUMINA INC,0.164888,0.020223
88446,06/30/2014,ILLUMINA INC,0.128215,0.027961
88446,07/31/2014,ILLUMINA INC,-0.104346,-0.020536
88446,08/29/2014,ILLUMINA INC,0.121631,0.040206
88446,09/30/2014,ILLUMINA INC,-0.086084,-0.025132
88446,10/31/2014,ILLUMINA INC,0.174841,0.021198
88446,11/28/2014,ILLUMINA INC,-0.008776,0.021159
88446,12/31/2014,ILLUMINA INC,-0.033056,-0.003623
88446,01/30/2015,ILLUMINA INC,0.057482,-0.027200
88446,02/27/2015,ILLUMINA INC,0.001383,0.056017
88446,03/31/2015,ILLUMINA INC,-0.050240,-0.010454
88446,04/30/2015,ILLUMINA INC,-0.007488,0.008716
88446,05/29/2015,ILLUMINA INC,0.118480,0.010344
88446,06/30/2015,ILLUMINA INC,0.059589,-0.019262
88446,07/31/2015,ILLUMINA INC,0.004305,0.012113
88446,08/31/2015,ILLUMINA INC,-0.098906,-0.060046
88446,09/30/2015,ILLUMINA INC,-0.110268,-0.033769
88446,10/30/2015,ILLUMINA INC,-0.185076,0.074021
88446,11/30/2015,ILLUMINA INC,0.283501,0.002448
88446,12/31/2015,ILLUMINA INC,0.043747,-0.022287
88446,01/29/2016,ILLUMINA INC,-0.177108,-0.057094
88446,02/29/2016,ILLUMINA INC,-0.048813,0.000685
88446,03/31/2016,ILLUMINA INC,0.079007,0.070518
88446,04/29/2016,ILLUMINA INC,-0.167294,0.011814
88446,05/31/2016,ILLUMINA INC,0.072894,0.014316
88446,06/30/2016,ILLUMINA INC,-0.030726,0.003111
88446,07/29/2016,ILLUMINA INC,0.184998,0.038775
88446,08/31/2016,ILLUMINA INC,0.011963,0.002789
88446,09/30/2016,ILLUMINA INC,0.079126,0.003017
88446,10/31/2016,ILLUMINA INC,-0.250578,-0.021594
88446,11/30/2016,ILLUMINA INC,-0.022036,0.040491
88446,12/30/2016,ILLUMINA INC,-0.038306,0.018792
88446,01/31/2017,ILLUMINA INC,0.250391,0.022190
88446,02/28/2017,ILLUMINA INC,0.045596,0.032665
88446,03/31/2017,ILLUMINA INC,0.019355,0.002092
88446,04/28/2017,ILLUMINA INC,0.083333,0.009615
88446,05/31/2017,ILLUMINA INC,-0.040571,0.009335
88446,06/30/2017,ILLUMINA INC,-0.021651,0.009469
88446,07/31/2017,ILLUMINA INC,0.001902,0.020330
88446,08/31/2017,ILLUMINA INC,0.176071,0.001589
88446,09/29/2017,ILLUMINA INC,-0.025726,0.023734
88446,10/31/2017,ILLUMINA INC,0.030070,0.019281
88446,11/30/2017,ILLUMINA INC,0.121059,0.027309
88446,12/29/2017,ILLUMINA INC,-0.050167,0.012173
88446,01/31/2018,ILLUMINA INC,0.064763,0.050656
88446,02/28/2018,ILLUMINA INC,-0.019859,-0.039465
88446,03/29/2018,ILLUMINA INC,0.036839,-0.018433
88446,04/30/2018,ILLUMINA INC,0.019076,0.004769
88446,05/31/2018,ILLUMINA INC,0.130785,0.026170
88446,06/29/2018,ILLUMINA INC,0.025143,0.005334
88446,07/31/2018,ILLUMINA INC,0.161373,0.031605
88446,08/31/2018,ILLUMINA INC,0.093939,0.030221
88446,09/28/2018,ILLUMINA INC,0.034467,0.000443
88446,10/31/2018,ILLUMINA INC,-0.152318,-0.074031
88446,11/30/2018,ILLUMINA INC,0.084686,0.018530
88446,12/31/2018,ILLUMINA INC,-0.111319,-0.089810
90177,01/31/2007,ACADIA PHARMACEUTICALS,-0.186576,0.019397
90177,02/28/2007,ACADIA PHARMACEUTICALS,-0.026573,-0.013988
90177,03/30/2007,ACADIA PHARMACEUTICALS,1.158046,0.012950
90177,04/30/2007,ACADIA PHARMACEUTICALS,-0.090546,0.039815
90177,05/31/2007,ACADIA PHARMACEUTICALS,-0.063690,0.038932
90177,06/29/2007,ACADIA PHARMACEUTICALS,0.068804,-0.014765
90177,07/31/2007,ACADIA PHARMACEUTICALS,0.027067,-0.031760
90177,08/31/2007,ACADIA PHARMACEUTICALS,0.024929,0.011630
90177,09/28/2007,ACADIA PHARMACEUTICALS,0.045865,0.040842
90177,10/31/2007,ACADIA PHARMACEUTICALS,0.021927,0.025796
90177,11/30/2007,ACADIA PHARMACEUTICALS,-0.262679,-0.049327
90177,12/31/2007,ACADIA PHARMACEUTICALS,-0.023810,-0.004423
90177,01/31/2008,ACADIA PHARMACEUTICALS,0.071364,-0.062138
90177,02/29/2008,ACADIA PHARMACEUTICALS,-0.163575,-0.021663
90177,03/31/2008,ACADIA PHARMACEUTICALS,-0.086694,-0.010421
90177,04/30/2008,ACADIA PHARMACEUTICALS,-0.116998,0.051060
90177,05/30/2008,ACADIA PHARMACEUTICALS,0.100000,0.023808
90177,06/30/2008,ACADIA PHARMACEUTICALS,-0.580682,-0.078426
90177,07/31/2008,ACADIA PHARMACEUTICALS,-0.192412,-0.013341
90177,08/29/2008,ACADIA PHARMACEUTICALS,-0.144295,0.010566
90177,09/30/2008,ACADIA PHARMACEUTICALS,0.050980,-0.097980
90177,10/31/2008,ACADIA PHARMACEUTICALS,-0.291045,-0.184648
90177,11/28/2008,ACADIA PHARMACEUTICALS,-0.326316,-0.084615
90177,12/31/2008,ACADIA PHARMACEUTICALS,-0.296875,0.022154
90177,01/30/2009,ACADIA PHARMACEUTICALS,0.122222,-0.077315
90177,02/27/2009,ACADIA PHARMACEUTICALS,-0.178218,-0.100271
90177,03/31/2009,ACADIA PHARMACEUTICALS,0.144578,0.086748
90177,04/30/2009,ACADIA PHARMACEUTICALS,0.042105,0.109352
90177,05/29/2009,ACADIA PHARMACEUTICALS,0.979798,0.067774
90177,06/30/2009,ACADIA PHARMACEUTICALS,0.117347,-0.003099
90177,07/31/2009,ACADIA PHARMACEUTICALS,0.858447,0.081752
90177,08/31/2009,ACADIA PHARMACEUTICALS,0.434889,0.031469
90177,09/30/2009,ACADIA PHARMACEUTICALS,-0.707192,0.045216
90177,10/30/2009,ACADIA PHARMACEUTICALS,-0.239766,-0.027971
90177,11/30/2009,ACADIA PHARMACEUTICALS,-0.053846,0.057117
90177,12/31/2009,ACADIA PHARMACEUTICALS,0.073171,0.028430
90177,01/29/2010,ACADIA PHARMACEUTICALS,-0.053030,-0.037098
90177,02/26/2010,ACADIA PHARMACEUTICALS,0.048000,0.034786
90177,03/31/2010,ACADIA PHARMACEUTICALS,0.152672,0.063626
90177,04/30/2010,ACADIA PHARMACEUTICALS,0.099338,0.020063
90177,05/28/2010,ACADIA PHARMACEUTICALS,-0.192771,-0.079163
90177,06/30/2010,ACADIA PHARMACEUTICALS,-0.186567,-0.050745
90177,07/30/2010,ACADIA PHARMACEUTICALS,0.119266,0.070309
90177,08/31/2010,ACADIA PHARMACEUTICALS,-0.172131,-0.042844
90177,09/30/2010,ACADIA PHARMACEUTICALS,-0.097822,0.091547
90177,10/29/2010,ACADIA PHARMACEUTICALS,-0.164838,0.038512
90177,11/30/2010,ACADIA PHARMACEUTICALS,-0.113798,0.005125
90177,12/31/2010,ACADIA PHARMACEUTICALS,0.779360,0.067205
90177,01/31/2011,ACADIA PHARMACEUTICALS,0.416667,0.019137
90177,02/28/2011,ACADIA PHARMACEUTICALS,-0.111765,0.038175
90177,03/31/2011,ACADIA PHARMACEUTICALS,0.072848,0.003353
90177,04/29/2011,ACADIA PHARMACEUTICALS,0.697531,0.028667
90177,05/31/2011,ACADIA PHARMACEUTICALS,-0.312727,-0.014900
90177,06/30/2011,ACADIA PHARMACEUTICALS,-0.137566,-0.018388
90177,07/29/2011,ACADIA PHARMACEUTICALS,0.000000,-0.022524
90177,08/31/2011,ACADIA PHARMACEUTICALS,-0.165644,-0.057498
90177,09/30/2011,ACADIA PHARMACEUTICALS,-0.205882,-0.084862
90177,10/31/2011,ACADIA PHARMACEUTICALS,0.138889,0.114030
90177,11/30/2011,ACADIA PHARMACEUTICALS,-0.203252,-0.006207
90177,12/30/2011,ACADIA PHARMACEUTICALS,0.102041,0.003696
90177,01/31/2012,ACADIA PHARMACEUTICALS,0.398148,0.054095
90177,02/29/2012,ACADIA PHARMACEUTICALS,0.105960,0.041239
90177,03/30/2012,ACADIA PHARMACEUTICALS,0.287425,0.024004
90177,04/30/2012,ACADIA PHARMACEUTICALS,-0.302326,-0.006806
90177,05/31/2012,ACADIA PHARMACEUTICALS,-0.080000,-0.065574
90177,06/29/2012,ACADIA PHARMACEUTICALS,0.275362,0.038189
90177,07/31/2012,ACADIA PHARMACEUTICALS,-0.085227,0.010284
90177,08/31/2012,ACADIA PHARMACEUTICALS,0.105590,0.026278
90177,09/28/2012,ACADIA PHARMACEUTICALS,0.421348,0.026554
90177,10/31/2012,ACADIA PHARMACEUTICALS,-0.071146,-0.014104
90177,11/30/2012,ACADIA PHARMACEUTICALS,1.212766,0.006192
90177,12/31/2012,ACADIA PHARMACEUTICALS,-0.105769,0.012529
90177,01/31/2013,ACADIA PHARMACEUTICALS,0.296774,0.054145
90177,02/28/2013,ACADIA PHARMACEUTICALS,0.006633,0.008340
90177,03/28/2013,ACADIA PHARMACEUTICALS,0.308072,0.035294
90177,04/30/2013,ACADIA PHARMACEUTICALS,0.623426,0.014947
90177,05/31/2013,ACADIA PHARMACEUTICALS,0.091544,0.019074
90177,06/28/2013,ACADIA PHARMACEUTICALS,0.289979,-0.015036
90177,07/31/2013,ACADIA PHARMACEUTICALS,0.085400,0.052717
90177,08/30/2013,ACADIA PHARMACEUTICALS,0.013198,-0.025727
90177,09/30/2013,ACADIA PHARMACEUTICALS,0.376253,0.037470
90177,10/31/2013,ACADIA PHARMACEUTICALS,-0.172734,0.039895
90177,11/29/2013,ACADIA PHARMACEUTICALS,0.024863,0.024966
90177,12/31/2013,ACADIA PHARMACEUTICALS,0.072993,0.026140
90177,01/31/2014,ACADIA PHARMACEUTICALS,-0.067627,-0.029987
90177,02/28/2014,ACADIA PHARMACEUTICALS,0.214592,0.046186
90177,03/31/2014,ACADIA PHARMACEUTICALS,-0.140283,0.004501
90177,04/30/2014,ACADIA PHARMACEUTICALS,-0.172626,0.001670
90177,05/30/2014,ACADIA PHARMACEUTICALS,0.025832,0.020223
90177,06/30/2014,ACADIA PHARMACEUTICALS,0.093947,0.027961
90177,07/31/2014,ACADIA PHARMACEUTICALS,-0.102700,-0.020536
90177,08/29/2014,ACADIA PHARMACEUTICALS,0.183029,0.040206
90177,09/30/2014,ACADIA PHARMACEUTICALS,0.032527,-0.025132
90177,10/31/2014,ACADIA PHARMACEUTICALS,0.118740,0.021198
90177,11/28/2014,ACADIA PHARMACEUTICALS,0.078339,0.021159
90177,12/31/2014,ACADIA PHARMACEUTICALS,0.062939,-0.003623
90177,01/30/2015,ACADIA PHARMACEUTICALS,-0.041575,-0.027200
90177,02/27/2015,ACADIA PHARMACEUTICALS,0.247782,0.056017
90177,03/31/2015,ACADIA PHARMACEUTICALS,-0.141691,-0.010454
90177,04/30/2015,ACADIA PHARMACEUTICALS,0.048481,0.008716
90177,05/29/2015,ACADIA PHARMACEUTICALS,0.205736,0.010344
90177,06/30/2015,ACADIA PHARMACEUTICALS,0.016505,-0.019262
90177,07/31/2015,ACADIA PHARMACEUTICALS,0.165473,0.012113
90177,08/31/2015,ACADIA PHARMACEUTICALS,-0.249539,-0.060046
90177,09/30/2015,ACADIA PHARMACEUTICALS,-0.097188,-0.033769
90177,10/30/2015,ACADIA PHARMACEUTICALS,0.052918,0.074021
90177,11/30/2015,ACADIA PHARMACEUTICALS,0.089891,0.002448
90177,12/31/2015,ACADIA PHARMACEUTICALS,-0.060606,-0.022287
90177,01/29/2016,ACADIA PHARMACEUTICALS,-0.419635,-0.057094
90177,02/29/2016,ACADIA PHARMACEUTICALS,-0.165781,0.000685
90177,03/31/2016,ACADIA PHARMACEUTICALS,0.619930,0.070518
90177,04/29/2016,ACADIA PHARMACEUTICALS,0.155222,0.011814
90177,05/31/2016,ACADIA PHARMACEUTICALS,0.096904,0.014316
90177,06/30/2016,ACADIA PHARMACEUTICALS,-0.083827,0.003111
90177,07/29/2016,ACADIA PHARMACEUTICALS,0.141097,0.038775
90177,08/31/2016,ACADIA PHARMACEUTICALS,-0.132559,0.002789
90177,09/30/2016,ACADIA PHARMACEUTICALS,-0.009960,0.003017
90177,10/31/2016,ACADIA PHARMACEUTICALS,-0.267212,-0.021594
90177,11/30/2016,ACADIA PHARMACEUTICALS,0.157872,0.040491
90177,12/30/2016,ACADIA PHARMACEUTICALS,0.068544,0.018792
90177,01/31/2017,ACADIA PHARMACEUTICALS,0.199376,0.022190
90177,02/28/2017,ACADIA PHARMACEUTICALS,0.101764,0.032665
90177,03/31/2017,ACADIA PHARMACEUTICALS,-0.097875,0.002092
90177,04/28/2017,ACADIA PHARMACEUTICALS,-0.001454,0.009615
90177,05/31/2017,ACADIA PHARMACEUTICALS,-0.251092,0.009335
90177,06/30/2017,ACADIA PHARMACEUTICALS,0.084792,0.009469
90177,07/31/2017,ACADIA PHARMACEUTICALS,0.067408,0.020330
90177,08/31/2017,ACADIA PHARMACEUTICALS,0.196171,0.001589
90177,09/29/2017,ACADIA PHARMACEUTICALS,0.057849,0.023734
90177,10/31/2017,ACADIA PHARMACEUTICALS,-0.075391,0.019281
90177,11/30/2017,ACADIA PHARMACEUTICALS,-0.131496,0.027309
90177,12/29/2017,ACADIA PHARMACEUTICALS,-0.004628,0.012173
90177,01/31/2018,ACADIA PHARMACEUTICALS,-0.006642,0.050656
90177,02/28/2018,ACADIA PHARMACEUTICALS,-0.167001,-0.039465
90177,03/29/2018,ACADIA PHARMACEUTICALS,-0.098134,-0.018433
90177,04/30/2018,ACADIA PHARMACEUTICALS,-0.296395,0.004769
90177,05/31/2018,ACADIA PHARMACEUTICALS,0.144845,0.026170
90177,06/29/2018,ACADIA PHARMACEUTICALS,-0.156354,0.005334
90177,07/31/2018,ACADIA PHARMACEUTICALS,-0.011788,0.031605
90177,08/31/2018,ACADIA PHARMACEUTICALS,-0.057654,0.030221
90177,09/28/2018,ACADIA PHARMACEUTICALS,0.459916,0.000443
90177,10/31/2018,ACADIA PHARMACEUTICALS,-0.061657,-0.074031
90177,11/30/2018,ACADIA PHARMACEUTICALS,-0.021561,0.018530
90177,12/31/2018,ACADIA PHARMACEUTICALS,-0.151626,-0.089810
90301,01/31/2007,BIOMED REALTY TRUST INC,0.043007,0.019397
90301,02/28/2007,BIOMED REALTY TRUST INC,-0.063024,-0.013988
90301,03/30/2007,BIOMED REALTY TRUST INC,-0.047943,0.012950
90301,04/30/2007,BIOMED REALTY TRUST INC,0.091635,0.039815
90301,05/31/2007,BIOMED REALTY TRUST INC,-0.022640,0.038932
90301,06/29/2007,BIOMED REALTY TRUST INC,-0.093728,-0.014765
90301,07/31/2007,BIOMED REALTY TRUST INC,-0.130573,-0.031760
90301,08/31/2007,BIOMED REALTY TRUST INC,0.116300,0.011630
90301,09/28/2007,BIOMED REALTY TRUST INC,0.001231,0.040842
90301,10/31/2007,BIOMED REALTY TRUST INC,-0.008714,0.025796
90301,11/30/2007,BIOMED REALTY TRUST INC,-0.054835,-0.049327
90301,12/31/2007,BIOMED REALTY TRUST INC,0.039858,-0.004423
90301,01/31/2008,BIOMED REALTY TRUST INC,-0.008200,-0.062138
90301,02/29/2008,BIOMED REALTY TRUST INC,-0.046127,-0.021663
90301,03/31/2008,BIOMED REALTY TRUST INC,0.105155,-0.010421
90301,04/30/2008,BIOMED REALTY TRUST INC,0.088321,0.051060
90301,05/30/2008,BIOMED REALTY TRUST INC,0.010769,0.023808
90301,06/30/2008,BIOMED REALTY TRUST INC,-0.053843,-0.078426
90301,07/31/2008,BIOMED REALTY TRUST INC,0.051773,-0.013341
90301,08/29/2008,BIOMED REALTY TRUST INC,0.037985,0.010566
90301,09/30/2008,BIOMED REALTY TRUST INC,0.000187,-0.097980
90301,10/31/2008,BIOMED REALTY TRUST INC,-0.468809,-0.184648
90301,11/28/2008,BIOMED REALTY TRUST INC,-0.336655,-0.084615
90301,12/31/2008,BIOMED REALTY TRUST INC,0.293455,0.022154
90301,01/30/2009,BIOMED REALTY TRUST INC,-0.058021,-0.077315
90301,02/27/2009,BIOMED REALTY TRUST INC,-0.227355,-0.100271
90301,03/31/2009,BIOMED REALTY TRUST INC,-0.167057,0.086748
90301,04/30/2009,BIOMED REALTY TRUST INC,0.685377,0.109352
90301,05/29/2009,BIOMED REALTY TRUST INC,-0.138475,0.067774
90301,06/30/2009,BIOMED REALTY TRUST INC,0.051882,-0.003099
90301,07/31/2009,BIOMED REALTY TRUST INC,0.141740,0.081752
90301,08/31/2009,BIOMED REALTY TRUST INC,0.154110,0.031469
90301,09/30/2009,BIOMED REALTY TRUST INC,0.031899,0.045216
90301,10/30/2009,BIOMED REALTY TRUST INC,-0.016667,-0.027971
90301,11/30/2009,BIOMED REALTY TRUST INC,0.008843,0.057117
90301,12/31/2009,BIOMED REALTY TRUST INC,0.162893,0.028430
90301,01/29/2010,BIOMED REALTY TRUST INC,-0.076679,-0.037098
90301,02/26/2010,BIOMED REALTY TRUST INC,0.060398,0.034786
90301,03/31/2010,BIOMED REALTY TRUST INC,0.079612,0.063626
90301,04/30/2010,BIOMED REALTY TRUST INC,0.119105,0.020063
90301,05/28/2010,BIOMED REALTY TRUST INC,-0.081037,-0.079163
90301,06/30/2010,BIOMED REALTY TRUST INC,-0.045267,-0.050745
90301,07/30/2010,BIOMED REALTY TRUST INC,0.121193,0.070309
90301,08/31/2010,BIOMED REALTY TRUST INC,-0.052661,-0.042844
90301,09/30/2010,BIOMED REALTY TRUST INC,0.058514,0.091547
90301,10/29/2010,BIOMED REALTY TRUST INC,0.023996,0.038512
90301,11/30/2010,BIOMED REALTY TRUST INC,-0.039237,0.005125
90301,12/31/2010,BIOMED REALTY TRUST INC,0.067499,0.067205
90301,01/31/2011,BIOMED REALTY TRUST INC,-0.042895,0.019137
90301,02/28/2011,BIOMED REALTY TRUST INC,0.016807,0.038175
90301,03/31/2011,BIOMED REALTY TRUST INC,0.058953,0.003353
90301,04/29/2011,BIOMED REALTY TRUST INC,0.043112,0.028667
90301,05/31/2011,BIOMED REALTY TRUST INC,0.032762,-0.014900
90301,06/30/2011,BIOMED REALTY TRUST INC,-0.051245,-0.018388
90301,07/29/2011,BIOMED REALTY TRUST INC,0.019751,-0.022524
90301,08/31/2011,BIOMED REALTY TRUST INC,-0.067788,-0.057498
90301,09/30/2011,BIOMED REALTY TRUST INC,-0.083106,-0.084862
90301,10/31/2011,BIOMED REALTY TRUST INC,0.092939,0.114030
90301,11/30/2011,BIOMED REALTY TRUST INC,-0.016565,-0.006207
90301,12/30/2011,BIOMED REALTY TRUST INC,0.026390,0.003696
90301,01/31/2012,BIOMED REALTY TRUST INC,0.027102,0.054095
90301,02/29/2012,BIOMED REALTY TRUST INC,-0.008078,0.041239
90301,03/30/2012,BIOMED REALTY TRUST INC,0.042074,0.024004
90301,04/30/2012,BIOMED REALTY TRUST INC,0.044257,-0.006806
90301,05/31/2012,BIOMED REALTY TRUST INC,-0.089304,-0.065574
90301,06/29/2012,BIOMED REALTY TRUST INC,0.046814,0.038189
