DATE,TICKER,actual_return,expected_return_capm,capm_error,expected_return_mkt,mkt_error
2019-12-09,BRK,0.036316,0.02302252283402052,0.013293477165979482,0.025851515942796305,0.010464484057203696
2019-12-10,BRK,0.036316,0.02302252283402052,0.013293477165979482,0.025851515942796305,0.010464484057203696
2019-12-11,BRK,0.036316,0.02302252283402052,0.013293477165979482,0.025851515942796305,0.010464484057203696
2019-12-12,BRK,0.036316,0.02302252283402052,0.013293477165979482,0.025851515942796305,0.010464484057203696
2019-12-13,BRK,0.036316,0.02302252283402052,0.013293477165979482,0.025851515942796305,0.010464484057203696
2019-12-16,BRK,0.036316,0.02302252283402052,0.013293477165979482,0.025851515942796305,0.010464484057203696
2019-12-17,BRK,0.036316,0.02302252283402052,0.013293477165979482,0.025851515942796305,0.010464484057203696
2019-12-18,BRK,0.036316,0.02302252283402052,0.013293477165979482,0.025851515942796305,0.010464484057203696
2019-12-19,BRK,0.036316,0.02302252283402052,0.013293477165979482,0.025851515942796305,0.010464484057203696
2019-12-20,BRK,0.036316,0.02302252283402052,0.013293477165979482,0.025851515942796305,0.010464484057203696
2019-12-23,BRK,0.036316,0.02302252283402052,0.013293477165979482,0.025851515942796305,0.010464484057203696
2019-12-24,BRK,0.036316,0.02302252283402052,0.013293477165979482,0.025851515942796305,0.010464484057203696
2019-12-26,BRK,0.036316,0.02302252283402052,0.013293477165979482,0.025851515942796305,0.010464484057203696
2019-12-27,BRK,0.036316,0.02302252283402052,0.013293477165979482,0.025851515942796305,0.010464484057203696
2019-12-30,BRK,0.036316,0.02302252283402052,0.013293477165979482,0.025851515942796305,0.010464484057203696
2019-12-31,BRK,0.027519,0.018740211235132736,0.008778788764867262,0.021734559339129093,0.005784440660870905
2019-12-31,BRK,0.028143,0.018740211235132736,0.009402788764867265,0.021734559339129093,0.006408440660870908
2019-01-02,JNJ,-0.121511,-0.05198752658508702,-0.06952347341491297,-0.04391001758128796,-0.07760098241871204
2019-01-03,JNJ,-0.121511,-0.05198752658508702,-0.06952347341491297,-0.04391001758128796,-0.07760098241871204
2019-01-04,JNJ,-0.121511,-0.05198752658508702,-0.06952347341491297,-0.04391001758128796,-0.07760098241871204
2019-01-07,JNJ,-0.121511,-0.05198752658508702,-0.06952347341491297,-0.04391001758128796,-0.07760098241871204
2019-01-08,JNJ,-0.121511,-0.05198752658508702,-0.06952347341491297,-0.04391001758128796,-0.07760098241871204
2019-01-09,JNJ,-0.121511,-0.05198752658508702,-0.06952347341491297,-0.04391001758128796,-0.07760098241871204
2019-01-10,JNJ,-0.121511,-0.05198752658508702,-0.06952347341491297,-0.04391001758128796,-0.07760098241871204
2019-01-11,JNJ,-0.121511,-0.05198752658508702,-0.06952347341491297,-0.04391001758128796,-0.07760098241871204
2019-01-14,JNJ,-0.121511,-0.05198752658508702,-0.06952347341491297,-0.04391001758128796,-0.07760098241871204
2019-01-15,JNJ,-0.121511,-0.05198752658508702,-0.06952347341491297,-0.04391001758128796,-0.07760098241871204
2019-01-16,JNJ,-0.121511,-0.05198752658508702,-0.06952347341491297,-0.04391001758128796,-0.07760098241871204
2019-01-17,JNJ,-0.121511,-0.05198752658508702,-0.06952347341491297,-0.04391001758128796,-0.07760098241871204
2019-01-18,JNJ,-0.121511,-0.05198752658508702,-0.06952347341491297,-0.04391001758128796,-0.07760098241871204
2019-01-22,JNJ,-0.121511,-0.05198752658508702,-0.06952347341491297,-0.04391001758128796,-0.07760098241871204
2019-01-23,JNJ,-0.121511,-0.05198752658508702,-0.06952347341491297,-0.04391001758128796,-0.07760098241871204
2019-01-24,JNJ,-0.121511,-0.05198752658508702,-0.06952347341491297,-0.04391001758128796,-0.07760098241871204
2019-01-25,JNJ,-0.121511,-0.05198752658508702,-0.06952347341491297,-0.04391001758128796,-0.07760098241871204
2019-01-28,JNJ,-0.121511,-0.05198752658508702,-0.06952347341491297,-0.04391001758128796,-0.07760098241871204
2019-01-29,JNJ,-0.121511,-0.05198752658508702,-0.06952347341491297,-0.04391001758128796,-0.07760098241871204
2019-01-30,JNJ,-0.121511,-0.05198752658508702,-0.06952347341491297,-0.04391001758128796,-0.07760098241871204
2019-01-31,JNJ,0.031228,0.05106448628661334,-0.019836486286613345,0.053031280792135524,-0.021803280792135525
2019-02-01,JNJ,0.031228,0.05106448628661334,-0.019836486286613345,0.053031280792135524,-0.021803280792135525
2019-02-04,JNJ,0.031228,0.05106448628661334,-0.019836486286613345,0.053031280792135524,-0.021803280792135525
2019-02-05,JNJ,0.031228,0.05106448628661334,-0.019836486286613345,0.053031280792135524,-0.021803280792135525
2019-02-06,JNJ,0.031228,0.05106448628661334,-0.019836486286613345,0.053031280792135524,-0.021803280792135525
2019-02-07,JNJ,0.031228,0.05106448628661334,-0.019836486286613345,0.053031280792135524,-0.021803280792135525
2019-02-08,JNJ,0.031228,0.05106448628661334,-0.019836486286613345,0.053031280792135524,-0.021803280792135525
2019-02-11,JNJ,0.031228,0.05106448628661334,-0.019836486286613345,0.053031280792135524,-0.021803280792135525
2019-02-12,JNJ,0.031228,0.05106448628661334,-0.019836486286613345,0.053031280792135524,-0.021803280792135525
2019-02-13,JNJ,0.031228,0.05106448628661334,-0.019836486286613345,0.053031280792135524,-0.021803280792135525
2019-02-14,JNJ,0.031228,0.05106448628661334,-0.019836486286613345,0.053031280792135524,-0.021803280792135525
2019-02-15,JNJ,0.031228,0.05106448628661334,-0.019836486286613345,0.053031280792135524,-0.021803280792135525
2019-02-19,JNJ,0.031228,0.05106448628661334,-0.019836486286613345,0.053031280792135524,-0.021803280792135525
2019-02-20,JNJ,0.031228,0.05106448628661334,-0.019836486286613345,0.053031280792135524,-0.021803280792135525
2019-02-21,JNJ,0.031228,0.05106448628661334,-0.019836486286613345,0.053031280792135524,-0.021803280792135525
2019-02-22,JNJ,0.031228,0.05106448628661334,-0.019836486286613345,0.053031280792135524,-0.021803280792135525
2019-02-25,JNJ,0.031228,0.05106448628661334,-0.019836486286613345,0.053031280792135524,-0.021803280792135525
2019-02-26,JNJ,0.031228,0.05106448628661334,-0.019836486286613345,0.053031280792135524,-0.021803280792135525
2019-02-27,JNJ,0.031228,0.05106448628661334,-0.019836486286613345,0.053031280792135524,-0.021803280792135525
2019-02-28,JNJ,0.033514,0.018925796195020446,0.014588203804979556,0.022798330860541536,0.010715669139458466
2019-03-01,JNJ,0.033514,0.018925796195020446,0.014588203804979556,0.022798330860541536,0.010715669139458466
2019-03-04,JNJ,0.033514,0.018925796195020446,0.014588203804979556,0.022798330860541536,0.010715669139458466
2019-03-05,JNJ,0.033514,0.018925796195020446,0.014588203804979556,0.022798330860541536,0.010715669139458466
2019-03-06,JNJ,0.033514,0.018925796195020446,0.014588203804979556,0.022798330860541536,0.010715669139458466
2019-03-07,JNJ,0.033514,0.018925796195020446,0.014588203804979556,0.022798330860541536,0.010715669139458466
2019-03-08,JNJ,0.033514,0.018925796195020446,0.014588203804979556,0.022798330860541536,0.010715669139458466
2019-03-11,JNJ,0.033514,0.018925796195020446,0.014588203804979556,0.022798330860541536,0.010715669139458466
2019-03-12,JNJ,0.033514,0.018925796195020446,0.014588203804979556,0.022798330860541536,0.010715669139458466
2019-03-13,JNJ,0.033514,0.018925796195020446,0.014588203804979556,0.022798330860541536,0.010715669139458466
2019-03-14,JNJ,0.033514,0.018925796195020446,0.014588203804979556,0.022798330860541536,0.010715669139458466
2019-03-15,JNJ,0.033514,0.018925796195020446,0.014588203804979556,0.022798330860541536,0.010715669139458466
2019-03-18,JNJ,0.033514,0.018925796195020446,0.014588203804979556,0.022798330860541536,0.010715669139458466
2019-03-19,JNJ,0.033514,0.018925796195020446,0.014588203804979556,0.022798330860541536,0.010715669139458466
2019-03-20,JNJ,0.033514,0.018925796195020446,0.014588203804979556,0.022798330860541536,0.010715669139458466
2019-03-21,JNJ,0.033514,0.018925796195020446,0.014588203804979556,0.022798330860541536,0.010715669139458466
2019-03-22,JNJ,0.033514,0.018925796195020446,0.014588203804979556,0.022798330860541536,0.010715669139458466
2019-03-25,JNJ,0.033514,0.018925796195020446,0.014588203804979556,0.022798330860541536,0.010715669139458466
2019-03-26,JNJ,0.033514,0.018925796195020446,0.014588203804979556,0.022798330860541536,0.010715669139458466
2019-03-27,JNJ,0.033514,0.018925796195020446,0.014588203804979556,0.022798330860541536,0.010715669139458466
2019-03-28,JNJ,0.033514,0.018925796195020446,0.014588203804979556,0.022798330860541536,0.010715669139458466
2019-03-29,JNJ,0.023053,0.007496521521814417,0.015556478478185583,0.012046782245314608,0.011006217754685393
2019-04-01,JNJ,0.023053,0.007496521521814417,0.015556478478185583,0.012046782245314608,0.011006217754685393
2019-04-02,JNJ,0.023053,0.007496521521814417,0.015556478478185583,0.012046782245314608,0.011006217754685393
2019-04-03,JNJ,0.023053,0.007496521521814417,0.015556478478185583,0.012046782245314608,0.011006217754685393
2019-04-04,JNJ,0.023053,0.007496521521814417,0.015556478478185583,0.012046782245314608,0.011006217754685393
2019-04-05,JNJ,0.023053,0.007496521521814417,0.015556478478185583,0.012046782245314608,0.011006217754685393
2019-04-08,JNJ,0.023053,0.007496521521814417,0.015556478478185583,0.012046782245314608,0.011006217754685393
2019-04-09,JNJ,0.023053,0.007496521521814417,0.015556478478185583,0.012046782245314608,0.011006217754685393
2019-04-10,JNJ,0.023053,0.007496521521814417,0.015556478478185583,0.012046782245314608,0.011006217754685393
2019-04-11,JNJ,0.023053,0.007496521521814417,0.015556478478185583,0.012046782245314608,0.011006217754685393
2019-04-12,JNJ,0.023053,0.007496521521814417,0.015556478478185583,0.012046782245314608,0.011006217754685393
2019-04-15,JNJ,0.023053,0.007496521521814417,0.015556478478185583,0.012046782245314608,0.011006217754685393
2019-04-16,JNJ,0.023053,0.007496521521814417,0.015556478478185583,0.012046782245314608,0.011006217754685393
2019-04-17,JNJ,0.023053,0.007496521521814417,0.015556478478185583,0.012046782245314608,0.011006217754685393
2019-04-18,JNJ,0.023053,0.007496521521814417,0.015556478478185583,0.012046782245314608,0.011006217754685393
2019-04-22,JNJ,0.023053,0.007496521521814417,0.015556478478185583,0.012046782245314608,0.011006217754685393
2019-04-23,JNJ,0.023053,0.007496521521814417,0.015556478478185583,0.012046782245314608,0.011006217754685393
2019-04-24,JNJ,0.023053,0.007496521521814417,0.015556478478185583,0.012046782245314608,0.011006217754685393
2019-04-25,JNJ,0.023053,0.007496521521814417,0.015556478478185583,0.012046782245314608,0.011006217754685393
2019-04-26,JNJ,0.023053,0.007496521521814417,0.015556478478185583,0.012046782245314608,0.011006217754685393
2019-04-29,JNJ,0.023053,0.007496521521814417,0.015556478478185583,0.012046782245314608,0.011006217754685393
2019-04-30,JNJ,0.010087,0.021915266936129746,-0.011828266936129745,0.025610533815308666,-0.015523533815308665
2019-05-01,JNJ,0.010087,0.021915266936129746,-0.011828266936129745,0.025610533815308666,-0.015523533815308665
2019-05-02,JNJ,0.010087,0.021915266936129746,-0.011828266936129745,0.025610533815308666,-0.015523533815308665
2019-05-03,JNJ,0.010087,0.021915266936129746,-0.011828266936129745,0.025610533815308666,-0.015523533815308665
2019-05-06,JNJ,0.010087,0.021915266936129746,-0.011828266936129745,0.025610533815308666,-0.015523533815308665
2019-05-07,JNJ,0.010087,0.021915266936129746,-0.011828266936129745,0.025610533815308666,-0.015523533815308665
2019-05-08,JNJ,0.010087,0.021915266936129746,-0.011828266936129745,0.025610533815308666,-0.015523533815308665
2019-05-09,JNJ,0.010087,0.021915266936129746,-0.011828266936129745,0.025610533815308666,-0.015523533815308665
2019-05-10,JNJ,0.010087,0.021915266936129746,-0.011828266936129745,0.025610533815308666,-0.015523533815308665
2019-05-13,JNJ,0.010087,0.021915266936129746,-0.011828266936129745,0.025610533815308666,-0.015523533815308665
2019-05-14,JNJ,0.010087,0.021915266936129746,-0.011828266936129745,0.025610533815308666,-0.015523533815308665
2019-05-15,JNJ,0.010087,0.021915266936129746,-0.011828266936129745,0.025610533815308666,-0.015523533815308665
2019-05-16,JNJ,0.010087,0.021915266936129746,-0.011828266936129745,0.025610533815308666,-0.015523533815308665
2019-05-17,JNJ,0.010087,0.021915266936129746,-0.011828266936129745,0.025610533815308666,-0.015523533815308665
2019-05-20,JNJ,0.010087,0.021915266936129746,-0.011828266936129745,0.025610533815308666,-0.015523533815308665
2019-05-21,JNJ,0.010087,0.021915266936129746,-0.011828266936129745,0.025610533815308666,-0.015523533815308665
2019-05-22,JNJ,0.010087,0.021915266936129746,-0.011828266936129745,0.025610533815308666,-0.015523533815308665
2019-05-23,JNJ,0.010087,0.021915266936129746,-0.011828266936129745,0.025610533815308666,-0.015523533815308665
2019-05-24,JNJ,0.010087,0.021915266936129746,-0.011828266936129745,0.025610533815308666,-0.015523533815308665
2019-05-28,JNJ,0.010087,0.021915266936129746,-0.011828266936129745,0.025610533815308666,-0.015523533815308665
2019-05-29,JNJ,0.010087,0.021915266936129746,-0.011828266936129745,0.025610533815308666,-0.015523533815308665
2019-05-30,JNJ,0.010087,0.021915266936129746,-0.011828266936129745,0.025610533815308666,-0.015523533815308665
2019-05-31,JNJ,-0.064448,-0.03567180612127692,-0.028776193878723086,-0.028561776614575738,-0.03588622338542427
2019-06-03,JNJ,-0.064448,-0.03567180612127692,-0.028776193878723086,-0.028561776614575738,-0.03588622338542427
2019-06-04,JNJ,-0.064448,-0.03567180612127692,-0.028776193878723086,-0.028561776614575738,-0.03588622338542427
2019-06-05,JNJ,-0.064448,-0.03567180612127692,-0.028776193878723086,-0.028561776614575738,-0.03588622338542427
2019-06-06,JNJ,-0.064448,-0.03567180612127692,-0.028776193878723086,-0.028561776614575738,-0.03588622338542427
2019-06-07,JNJ,-0.064448,-0.03567180612127692,-0.028776193878723086,-0.028561776614575738,-0.03588622338542427
2019-06-10,JNJ,-0.064448,-0.03567180612127692,-0.028776193878723086,-0.028561776614575738,-0.03588622338542427
2019-06-11,JNJ,-0.064448,-0.03567180612127692,-0.028776193878723086,-0.028561776614575738,-0.03588622338542427
2019-06-12,JNJ,-0.064448,-0.03567180612127692,-0.028776193878723086,-0.028561776614575738,-0.03588622338542427
2019-06-13,JNJ,-0.064448,-0.03567180612127692,-0.028776193878723086,-0.028561776614575738,-0.03588622338542427
2019-06-14,JNJ,-0.064448,-0.03567180612127692,-0.028776193878723086,-0.028561776614575738,-0.03588622338542427
2019-06-17,JNJ,-0.064448,-0.03567180612127692,-0.028776193878723086,-0.028561776614575738,-0.03588622338542427
2019-06-18,JNJ,-0.064448,-0.03567180612127692,-0.028776193878723086,-0.028561776614575738,-0.03588622338542427
2019-06-19,JNJ,-0.064448,-0.03567180612127692,-0.028776193878723086,-0.028561776614575738,-0.03588622338542427
2019-06-20,JNJ,-0.064448,-0.03567180612127692,-0.028776193878723086,-0.028561776614575738,-0.03588622338542427
2019-06-21,JNJ,-0.064448,-0.03567180612127692,-0.028776193878723086,-0.028561776614575738,-0.03588622338542427
2019-06-24,JNJ,-0.064448,-0.03567180612127692,-0.028776193878723086,-0.028561776614575738,-0.03588622338542427
2019-06-25,JNJ,-0.064448,-0.03567180612127692,-0.028776193878723086,-0.028561776614575738,-0.03588622338542427
2019-06-26,JNJ,-0.064448,-0.03567180612127692,-0.028776193878723086,-0.028561776614575738,-0.03588622338542427
2019-06-27,JNJ,-0.064448,-0.03567180612127692,-0.028776193878723086,-0.028561776614575738,-0.03588622338542427
2019-06-28,JNJ,0.06199,0.03891054401065825,0.023079455989341753,0.041598035465296446,0.020391964534703558
2019-07-01,JNJ,0.06199,0.03891054401065825,0.023079455989341753,0.041598035465296446,0.020391964534703558
2019-07-02,JNJ,0.06199,0.03891054401065825,0.023079455989341753,0.041598035465296446,0.020391964534703558
2019-07-03,JNJ,0.06199,0.03891054401065825,0.023079455989341753,0.041598035465296446,0.020391964534703558
2019-07-05,JNJ,0.06199,0.03891054401065825,0.023079455989341753,0.041598035465296446,0.020391964534703558
2019-07-08,JNJ,0.06199,0.03891054401065825,0.023079455989341753,0.041598035465296446,0.020391964534703558
2019-07-09,JNJ,0.06199,0.03891054401065825,0.023079455989341753,0.041598035465296446,0.020391964534703558
2019-07-10,JNJ,0.06199,0.03891054401065825,0.023079455989341753,0.041598035465296446,0.020391964534703558
2019-07-11,JNJ,0.06199,0.03891054401065825,0.023079455989341753,0.041598035465296446,0.020391964534703558
2019-07-12,JNJ,0.06199,0.03891054401065825,0.023079455989341753,0.041598035465296446,0.020391964534703558
2019-07-15,JNJ,0.06199,0.03891054401065825,0.023079455989341753,0.041598035465296446,0.020391964534703558
2019-07-16,JNJ,0.06199,0.03891054401065825,0.023079455989341753,0.041598035465296446,0.020391964534703558
2019-07-17,JNJ,0.06199,0.03891054401065825,0.023079455989341753,0.041598035465296446,0.020391964534703558
2019-07-18,JNJ,0.06199,0.03891054401065825,0.023079455989341753,0.041598035465296446,0.020391964534703558
2019-07-19,JNJ,0.06199,0.03891054401065825,0.023079455989341753,0.041598035465296446,0.020391964534703558
2019-07-22,JNJ,0.06199,0.03891054401065825,0.023079455989341753,0.041598035465296446,0.020391964534703558
2019-07-23,JNJ,0.06199,0.03891054401065825,0.023079455989341753,0.041598035465296446,0.020391964534703558
2019-07-24,JNJ,0.06199,0.03891054401065825,0.023079455989341753,0.041598035465296446,0.020391964534703558
2019-07-25,JNJ,0.06199,0.03891054401065825,0.023079455989341753,0.041598035465296446,0.020391964534703558
2019-07-26,JNJ,0.06199,0.03891054401065825,0.023079455989341753,0.041598035465296446,0.020391964534703558
2019-07-29,JNJ,0.06199,0.03891054401065825,0.023079455989341753,0.041598035465296446,0.020391964534703558
2019-07-30,JNJ,0.06199,0.03891054401065825,0.023079455989341753,0.041598035465296446,0.020391964534703558
2019-07-31,JNJ,-0.065049,0.006855714096558256,-0.07190471409655826,0.011443973022276888,-0.07649297302227688
2019-08-01,JNJ,-0.065049,0.006855714096558256,-0.07190471409655826,0.011443973022276888,-0.07649297302227688
2019-08-02,JNJ,-0.065049,0.006855714096558256,-0.07190471409655826,0.011443973022276888,-0.07649297302227688
2019-08-05,JNJ,-0.065049,0.006855714096558256,-0.07190471409655826,0.011443973022276888,-0.07649297302227688
2019-08-06,JNJ,-0.065049,0.006855714096558256,-0.07190471409655826,0.011443973022276888,-0.07649297302227688
2019-08-07,JNJ,-0.065049,0.006855714096558256,-0.07190471409655826,0.011443973022276888,-0.07649297302227688
2019-08-08,JNJ,-0.065049,0.006855714096558256,-0.07190471409655826,0.011443973022276888,-0.07649297302227688
2019-08-09,JNJ,-0.065049,0.006855714096558256,-0.07190471409655826,0.011443973022276888,-0.07649297302227688
2019-08-12,JNJ,-0.065049,0.006855714096558256,-0.07190471409655826,0.011443973022276888,-0.07649297302227688
2019-08-13,JNJ,-0.065049,0.006855714096558256,-0.07190471409655826,0.011443973022276888,-0.07649297302227688
2019-08-14,JNJ,-0.065049,0.006855714096558256,-0.07190471409655826,0.011443973022276888,-0.07649297302227688
2019-08-15,JNJ,-0.065049,0.006855714096558256,-0.07190471409655826,0.011443973022276888,-0.07649297302227688
2019-08-16,JNJ,-0.065049,0.006855714096558256,-0.07190471409655826,0.011443973022276888,-0.07649297302227688
2019-08-19,JNJ,-0.065049,0.006855714096558256,-0.07190471409655826,0.011443973022276888,-0.07649297302227688
2019-08-20,JNJ,-0.065049,0.006855714096558256,-0.07190471409655826,0.011443973022276888,-0.07649297302227688
2019-08-21,JNJ,-0.065049,0.006855714096558256,-0.07190471409655826,0.011443973022276888,-0.07649297302227688
2019-08-22,JNJ,-0.065049,0.006855714096558256,-0.07190471409655826,0.011443973022276888,-0.07649297302227688
2019-08-23,JNJ,-0.065049,0.006855714096558256,-0.07190471409655826,0.011443973022276888,-0.07649297302227688
2019-08-26,JNJ,-0.065049,0.006855714096558256,-0.07190471409655826,0.011443973022276888,-0.07649297302227688
2019-08-27,JNJ,-0.065049,0.006855714096558256,-0.07190471409655826,0.011443973022276888,-0.07649297302227688
2019-08-28,JNJ,-0.065049,0.006855714096558256,-0.07190471409655826,0.011443973022276888,-0.07649297302227688
2019-08-29,JNJ,-0.065049,0.006855714096558256,-0.07190471409655826,0.011443973022276888,-0.07649297302227688
2019-08-30,JNJ,-0.006988,-0.011762980345022638,0.004774980345022638,-0.006070681596182807,-0.0009173184038171935
2019-09-03,JNJ,-0.006988,-0.011762980345022638,0.004774980345022638,-0.006070681596182807,-0.0009173184038171935
2019-09-04,JNJ,-0.006988,-0.011762980345022638,0.004774980345022638,-0.006070681596182807,-0.0009173184038171935
2019-09-05,JNJ,-0.006988,-0.011762980345022638,0.004774980345022638,-0.006070681596182807,-0.0009173184038171935
2019-09-06,JNJ,-0.006988,-0.011762980345022638,0.004774980345022638,-0.006070681596182807,-0.0009173184038171935
2019-09-09,JNJ,-0.006988,-0.011762980345022638,0.004774980345022638,-0.006070681596182807,-0.0009173184038171935
2019-09-10,JNJ,-0.006988,-0.011762980345022638,0.004774980345022638,-0.006070681596182807,-0.0009173184038171935
2019-09-11,JNJ,-0.006988,-0.011762980345022638,0.004774980345022638,-0.006070681596182807,-0.0009173184038171935
2019-09-12,JNJ,-0.006988,-0.011762980345022638,0.004774980345022638,-0.006070681596182807,-0.0009173184038171935
2019-09-13,JNJ,-0.006988,-0.011762980345022638,0.004774980345022638,-0.006070681596182807,-0.0009173184038171935
2019-09-16,JNJ,-0.006988,-0.011762980345022638,0.004774980345022638,-0.006070681596182807,-0.0009173184038171935
2019-09-17,JNJ,-0.006988,-0.011762980345022638,0.004774980345022638,-0.006070681596182807,-0.0009173184038171935
2019-09-18,JNJ,-0.006988,-0.011762980345022638,0.004774980345022638,-0.006070681596182807,-0.0009173184038171935
2019-09-19,JNJ,-0.006988,-0.011762980345022638,0.004774980345022638,-0.006070681596182807,-0.0009173184038171935
2019-09-20,JNJ,-0.006988,-0.011762980345022638,0.004774980345022638,-0.006070681596182807,-0.0009173184038171935
2019-09-23,JNJ,-0.006988,-0.011762980345022638,0.004774980345022638,-0.006070681596182807,-0.0009173184038171935
2019-09-24,JNJ,-0.006988,-0.011762980345022638,0.004774980345022638,-0.006070681596182807,-0.0009173184038171935
2019-09-25,JNJ,-0.006988,-0.011762980345022638,0.004774980345022638,-0.006070681596182807,-0.0009173184038171935
2019-09-26,JNJ,-0.006988,-0.011762980345022638,0.004774980345022638,-0.006070681596182807,-0.0009173184038171935
2019-09-27,JNJ,-0.006988,-0.011762980345022638,0.004774980345022638,-0.006070681596182807,-0.0009173184038171935
2019-09-30,JNJ,0.007946,0.00927262224650907,-0.0013266222465090696,0.013717564848156522,-0.005771564848156522
2019-10-01,JNJ,0.007946,0.00927262224650907,-0.0013266222465090696,0.013717564848156522,-0.005771564848156522
2019-10-02,JNJ,0.007946,0.00927262224650907,-0.0013266222465090696,0.013717564848156522,-0.005771564848156522
2019-10-03,JNJ,0.007946,0.00927262224650907,-0.0013266222465090696,0.013717564848156522,-0.005771564848156522
2019-10-04,JNJ,0.007946,0.00927262224650907,-0.0013266222465090696,0.013717564848156522,-0.005771564848156522
2019-10-07,JNJ,0.007946,0.00927262224650907,-0.0013266222465090696,0.013717564848156522,-0.005771564848156522
2019-10-08,JNJ,0.007946,0.00927262224650907,-0.0013266222465090696,0.013717564848156522,-0.005771564848156522
2019-10-09,JNJ,0.007946,0.00927262224650907,-0.0013266222465090696,0.013717564848156522,-0.005771564848156522
2019-10-10,JNJ,0.007946,0.00927262224650907,-0.0013266222465090696,0.013717564848156522,-0.005771564848156522
2019-10-11,JNJ,0.007946,0.00927262224650907,-0.0013266222465090696,0.013717564848156522,-0.005771564848156522
2019-10-14,JNJ,0.007946,0.00927262224650907,-0.0013266222465090696,0.013717564848156522,-0.005771564848156522
2019-10-15,JNJ,0.007946,0.00927262224650907,-0.0013266222465090696,0.013717564848156522,-0.005771564848156522
2019-10-16,JNJ,0.007946,0.00927262224650907,-0.0013266222465090696,0.013717564848156522,-0.005771564848156522
2019-10-17,JNJ,0.007946,0.00927262224650907,-0.0013266222465090696,0.013717564848156522,-0.005771564848156522
2019-10-18,JNJ,0.007946,0.00927262224650907,-0.0013266222465090696,0.013717564848156522,-0.005771564848156522
2019-10-21,JNJ,0.007946,0.00927262224650907,-0.0013266222465090696,0.013717564848156522,-0.005771564848156522
2019-10-22,JNJ,0.007946,0.00927262224650907,-0.0013266222465090696,0.013717564848156522,-0.005771564848156522
2019-10-23,JNJ,0.007946,0.00927262224650907,-0.0013266222465090696,0.013717564848156522,-0.005771564848156522
2019-10-24,JNJ,0.007946,0.00927262224650907,-0.0013266222465090696,0.013717564848156522,-0.005771564848156522
2019-10-25,JNJ,0.007946,0.00927262224650907,-0.0013266222465090696,0.013717564848156522,-0.005771564848156522
2019-10-28,JNJ,0.007946,0.00927262224650907,-0.0013266222465090696,0.013717564848156522,-0.005771564848156522
2019-10-29,JNJ,0.007946,0.00927262224650907,-0.0013266222465090696,0.013717564848156522,-0.005771564848156522
2019-10-30,JNJ,0.007946,0.00927262224650907,-0.0013266222465090696,0.013717564848156522,-0.005771564848156522
2019-10-31,JNJ,0.02056,0.011137209917110032,0.009422790082889966,0.015471587352735593,0.005088412647264406
2019-11-01,JNJ,0.02056,0.011137209917110032,0.009422790082889966,0.015471587352735593,0.005088412647264406
2019-11-04,JNJ,0.02056,0.011137209917110032,0.009422790082889966,0.015471587352735593,0.005088412647264406
2019-11-05,JNJ,0.02056,0.011137209917110032,0.009422790082889966,0.015471587352735593,0.005088412647264406
2019-11-06,JNJ,0.02056,0.011137209917110032,0.009422790082889966,0.015471587352735593,0.005088412647264406
2019-11-07,JNJ,0.02056,0.011137209917110032,0.009422790082889966,0.015471587352735593,0.005088412647264406
2019-11-08,JNJ,0.02056,0.011137209917110032,0.009422790082889966,0.015471587352735593,0.005088412647264406
2019-11-11,JNJ,0.02056,0.011137209917110032,0.009422790082889966,0.015471587352735593,0.005088412647264406
2019-11-12,JNJ,0.02056,0.011137209917110032,0.009422790082889966,0.015471587352735593,0.005088412647264406
2019-11-13,JNJ,0.02056,0.011137209917110032,0.009422790082889966,0.015471587352735593,0.005088412647264406
2019-11-14,JNJ,0.02056,0.011137209917110032,0.009422790082889966,0.015471587352735593,0.005088412647264406
2019-11-15,JNJ,0.02056,0.011137209917110032,0.009422790082889966,0.015471587352735593,0.005088412647264406
2019-11-18,JNJ,0.02056,0.011137209917110032,0.009422790082889966,0.015471587352735593,0.005088412647264406
2019-11-19,JNJ,0.02056,0.011137209917110032,0.009422790082889966,0.015471587352735593,0.005088412647264406
2019-11-20,JNJ,0.02056,0.011137209917110032,0.009422790082889966,0.015471587352735593,0.005088412647264406
2019-11-21,JNJ,0.02056,0.011137209917110032,0.009422790082889966,0.015471587352735593,0.005088412647264406
2019-11-22,JNJ,0.02056,0.011137209917110032,0.009422790082889966,0.015471587352735593,0.005088412647264406
2019-11-25,JNJ,0.02056,0.011137209917110032,0.009422790082889966,0.015471587352735593,0.005088412647264406
2019-11-26,JNJ,0.02056,0.011137209917110032,0.009422790082889966,0.015471587352735593,0.005088412647264406
2019-11-27,JNJ,0.02056,0.011137209917110032,0.009422790082889966,0.015471587352735593,0.005088412647264406
2019-11-29,JNJ,0.04847,0.02024153346258161,0.028228466537418388,0.02403604835369209,0.02443395164630791
2019-12-02,JNJ,0.04847,0.02024153346258161,0.028228466537418388,0.02403604835369209,0.02443395164630791
2019-12-03,JNJ,0.04847,0.02024153346258161,0.028228466537418388,0.02403604835369209,0.02443395164630791
2019-12-04,JNJ,0.04847,0.02024153346258161,0.028228466537418388,0.02403604835369209,0.02443395164630791
2019-12-05,JNJ,0.04847,0.02024153346258161,0.028228466537418388,0.02403604835369209,0.02443395164630791
2019-12-06,JNJ,0.04847,0.02024153346258161,0.028228466537418388,0.02403604835369209,0.02443395164630791
