DATE,TICKER,actual_return,predicted_return,catboost_error,expected_return_capm,capm_error,expected_return_mkt,mkt_error
2019-12-24,PG,-0.019677,0.0327504269663198,-0.0524274269663198,0.0161490327949652,-0.0358260327949652,0.0177029402974656,-0.0373799402974656
2019-12-26,PG,-0.019677,0.0325353661395574,-0.0522123661395574,0.0161490327949652,-0.0358260327949652,0.0177029402974656,-0.0373799402974656
2019-12-27,PG,-0.019677,0.0327304901838339,-0.0524074901838339,0.0161490327949652,-0.0358260327949652,0.0177029402974656,-0.0373799402974656
2019-12-30,PG,-0.019677,0.0325919973921742,-0.0522689973921742,0.0161490327949652,-0.0358260327949652,0.0177029402974656,-0.0373799402974656
2019-01-02,CVX,-0.085337,-0.0501252637833916,-0.0352117362166083,-0.0848542497191399,-0.00048275028086,-0.0883079496263424,0.0029709496263424
2019-01-03,CVX,-0.085337,-0.0530958618967001,-0.0322411381032998,-0.0848542497191399,-0.00048275028086,-0.0883079496263424,0.0029709496263424
2019-01-04,CVX,-0.085337,-0.0502924142812389,-0.035044585718761,-0.0848542497191399,-0.00048275028086,-0.0883079496263424,0.0029709496263424
2019-01-07,CVX,-0.085337,-0.0530958618967001,-0.0322411381032998,-0.0848542497191399,-0.00048275028086,-0.0883079496263424,0.0029709496263424
2019-01-08,CVX,-0.085337,-0.0517689080681571,-0.0335680919318428,-0.0848542497191399,-0.00048275028086,-0.0883079496263424,0.0029709496263424
2019-01-09,CVX,-0.085337,-0.050195545110463,-0.0351414548895369,-0.0848542497191399,-0.00048275028086,-0.0883079496263424,0.0029709496263424
2019-01-10,CVX,-0.085337,-0.0521942921242448,-0.0331427078757551,-0.0848542497191399,-0.00048275028086,-0.0883079496263424,0.0029709496263424
2019-01-11,CVX,-0.085337,-0.0502121360569937,-0.0351248639430062,-0.0848542497191399,-0.00048275028086,-0.0883079496263424,0.0029709496263424
2019-01-14,CVX,-0.085337,-0.0504098703586406,-0.0349271296413593,-0.0848542497191399,-0.00048275028086,-0.0883079496263424,0.0029709496263424
2019-01-15,CVX,-0.085337,-0.0504098703586406,-0.0349271296413593,-0.0848542497191399,-0.00048275028086,-0.0883079496263424,0.0029709496263424
2019-01-16,CVX,-0.085337,-0.0504155260554196,-0.0349214739445803,-0.0848542497191399,-0.00048275028086,-0.0883079496263424,0.0029709496263424
2019-01-17,CVX,-0.085337,-0.050195545110463,-0.0351414548895369,-0.0848542497191399,-0.00048275028086,-0.0883079496263424,0.0029709496263424
2019-01-18,CVX,-0.085337,-0.0504155260554196,-0.0349214739445803,-0.0848542497191399,-0.00048275028086,-0.0883079496263424,0.0029709496263424
2019-01-22,CVX,-0.085337,-0.053117227071466,-0.0322197729285339,-0.0848542497191399,-0.00048275028086,-0.0883079496263424,0.0029709496263424
2019-01-23,CVX,-0.085337,-0.0504098703586406,-0.0349271296413593,-0.0848542497191399,-0.00048275028086,-0.0883079496263424,0.0029709496263424
2019-01-24,CVX,-0.085337,-0.0504098703586406,-0.0349271296413593,-0.0848542497191399,-0.00048275028086,-0.0883079496263424,0.0029709496263424
2019-01-25,CVX,-0.085337,-0.0530652780929005,-0.0322717219070994,-0.0848542497191399,-0.00048275028086,-0.0883079496263424,0.0029709496263424
2019-01-28,CVX,-0.085337,-0.0502121360569937,-0.0351248639430062,-0.0848542497191399,-0.00048275028086,-0.0883079496263424,0.0029709496263424
2019-01-29,CVX,-0.085337,-0.0504098703586406,-0.0349271296413593,-0.0848542497191399,-0.00048275028086,-0.0883079496263424,0.0029709496263424
2019-01-30,CVX,-0.085337,-0.0502427198607933,-0.0350942801392066,-0.0848542497191399,-0.00048275028086,-0.0883079496263424,0.0029709496263424
2019-02-01,CVX,0.053865,0.0818073372641729,-0.0279423372641728,0.0833476596362414,-0.0294826596362414,0.0825067174598828,-0.0286417174598828
2019-02-04,CVX,0.053865,0.0841216643485355,-0.0302566643485355,0.0833476596362414,-0.0294826596362414,0.0825067174598828,-0.0286417174598828
2019-02-05,CVX,0.053865,0.0831774437715176,-0.0293124437715176,0.0833476596362414,-0.0294826596362414,0.0825067174598828,-0.0286417174598828
2019-02-06,CVX,0.053865,0.0811380028294196,-0.0272730028294196,0.0833476596362414,-0.0294826596362414,0.0825067174598828,-0.0286417174598828
2019-02-07,CVX,0.053865,0.0807745182981177,-0.0269095182981177,0.0833476596362414,-0.0294826596362414,0.0825067174598828,-0.0286417174598828
2019-02-08,CVX,0.053865,0.0807745182981177,-0.0269095182981177,0.0833476596362414,-0.0294826596362414,0.0825067174598828,-0.0286417174598828
2019-02-11,CVX,0.053865,0.0780878674861451,-0.0242228674861451,0.0833476596362414,-0.0294826596362414,0.0825067174598828,-0.0286417174598828
2019-02-12,CVX,0.053865,0.0789044174749702,-0.0250394174749702,0.0833476596362414,-0.0294826596362414,0.0825067174598828,-0.0286417174598828
2019-02-13,CVX,0.053865,0.0836334621299604,-0.0297684621299603,0.0833476596362414,-0.0294826596362414,0.0825067174598828,-0.0286417174598828
2019-02-14,CVX,0.053865,0.0815830808292029,-0.0277180808292029,0.0833476596362414,-0.0294826596362414,0.0825067174598828,-0.0286417174598828
2019-02-15,CVX,0.053865,0.0780406927358148,-0.0241756927358148,0.0833476596362414,-0.0294826596362414,0.0825067174598828,-0.0286417174598828
2019-02-19,CVX,0.053865,0.0815830808292029,-0.0277180808292029,0.0833476596362414,-0.0294826596362414,0.0825067174598828,-0.0286417174598828
2019-02-20,CVX,0.053865,0.0811380028294196,-0.0272730028294196,0.0833476596362414,-0.0294826596362414,0.0825067174598828,-0.0286417174598828
2019-02-21,CVX,0.053865,0.0811222124334191,-0.0272572124334191,0.0833476596362414,-0.0294826596362414,0.0825067174598828,-0.0286417174598828
2019-02-22,CVX,0.053865,0.0820320219759631,-0.0281670219759631,0.0833476596362414,-0.0294826596362414,0.0825067174598828,-0.0286417174598828
2019-02-25,CVX,0.053865,0.0816156222978718,-0.0277506222978718,0.0833476596362414,-0.0294826596362414,0.0825067174598828,-0.0286417174598828
2019-02-26,CVX,0.053865,0.081154753902088,-0.027289753902088,0.0833476596362414,-0.0294826596362414,0.0825067174598828,-0.0286417174598828
2019-02-27,CVX,0.053865,0.0810968551897748,-0.0272318551897748,0.0833476596362414,-0.0294826596362414,0.0825067174598828,-0.0286417174598828
2019-03-01,CVX,0.05338,0.0080095796979954,0.0453704203020045,0.0308907605719116,0.0224892394280883,0.0292349812210424,0.0241450187789575
2019-03-04,CVX,0.05338,0.0112639681935702,0.0421160318064297,0.0308907605719116,0.0224892394280883,0.0292349812210424,0.0241450187789575
2019-03-05,CVX,0.05338,0.0129581751959465,0.0404218248040534,0.0308907605719116,0.0224892394280883,0.0292349812210424,0.0241450187789575
2019-03-06,CVX,0.05338,0.0139348429284554,0.0394451570715445,0.0308907605719116,0.0224892394280883,0.0292349812210424,0.0241450187789575
2019-03-07,CVX,0.05338,0.014548955310287,0.0388310446897129,0.0308907605719116,0.0224892394280883,0.0292349812210424,0.0241450187789575
2019-03-08,CVX,0.05338,0.0132429214720711,0.0401370785279288,0.0308907605719116,0.0224892394280883,0.0292349812210424,0.0241450187789575
2019-03-11,CVX,0.05338,0.0124014246678016,0.0409785753321983,0.0308907605719116,0.0224892394280883,0.0292349812210424,0.0241450187789575
2019-03-12,CVX,0.05338,0.0128540587552859,0.040525941244714,0.0308907605719116,0.0224892394280883,0.0292349812210424,0.0241450187789575
2019-03-13,CVX,0.05338,0.014548955310287,0.0388310446897129,0.0308907605719116,0.0224892394280883,0.0292349812210424,0.0241450187789575
2019-03-14,CVX,0.05338,0.0155667017654801,0.0378132982345198,0.0308907605719116,0.0224892394280883,0.0292349812210424,0.0241450187789575
2019-03-15,CVX,0.05338,0.0152106386928229,0.038169361307177,0.0308907605719116,0.0224892394280883,0.0292349812210424,0.0241450187789575
2019-03-18,CVX,0.05338,0.0155667017654801,0.0378132982345198,0.0308907605719116,0.0224892394280883,0.0292349812210424,0.0241450187789575
2019-03-19,CVX,0.05338,0.0147510712805668,0.0386289287194331,0.0308907605719116,0.0224892394280883,0.0292349812210424,0.0241450187789575
2019-03-20,CVX,0.05338,0.0152578134431531,0.0381221865568468,0.0308907605719116,0.0224892394280883,0.0292349812210424,0.0241450187789575
2019-03-21,CVX,0.05338,0.0152578134431531,0.0381221865568468,0.0308907605719116,0.0224892394280883,0.0292349812210424,0.0241450187789575
2019-03-22,CVX,0.05338,0.0147510712805668,0.0386289287194331,0.0308907605719116,0.0224892394280883,0.0292349812210424,0.0241450187789575
2019-03-25,CVX,0.05338,0.0138635261319228,0.0395164738680771,0.0308907605719116,0.0224892394280883,0.0292349812210424,0.0241450187789575
2019-03-26,CVX,0.05338,0.0135787798557982,0.0398012201442017,0.0308907605719116,0.0224892394280883,0.0292349812210424,0.0241450187789575
2019-03-27,CVX,0.05338,0.0145164138416181,0.0388635861583818,0.0308907605719116,0.0224892394280883,0.0292349812210424,0.0241450187789575
2019-03-28,CVX,0.05338,0.0138635261319228,0.0395164738680771,0.0308907605719116,0.0224892394280883,0.0292349812210424,0.0241450187789575
2019-04-01,CVX,0.030105,0.0033928502344006,0.0267121497655993,0.0122358525404326,0.0178691474595673,0.0102902979107677,0.0198147020892322
2019-04-02,CVX,0.030105,-0.0040672802801316,0.0341722802801316,0.0122358525404326,0.0178691474595673,0.0102902979107677,0.0198147020892322
2019-04-03,CVX,0.030105,-0.0027618935177775,0.0328668935177775,0.0122358525404326,0.0178691474595673,0.0102902979107677,0.0198147020892322
2019-04-04,CVX,0.030105,-0.0028744451705353,0.0329794451705353,0.0122358525404326,0.0178691474595673,0.0102902979107677,0.0198147020892322
2019-04-05,CVX,0.030105,-0.0022931550369,0.0323981550369,0.0122358525404326,0.0178691474595673,0.0102902979107677,0.0198147020892322
2019-04-08,CVX,0.030105,-5.178413192461623e-05,0.0301567841319246,0.0122358525404326,0.0178691474595673,0.0102902979107677,0.0198147020892322
2019-04-09,CVX,0.030105,0.0014270728053789,0.028677927194621,0.0122358525404326,0.0178691474595673,0.0102902979107677,0.0198147020892322
2019-04-10,CVX,0.030105,0.0005870359877055,0.0295179640122944,0.0122358525404326,0.0178691474595673,0.0102902979107677,0.0198147020892322
2019-04-11,CVX,0.030105,-0.0027618935177775,0.0328668935177775,0.0122358525404326,0.0178691474595673,0.0102902979107677,0.0198147020892322
2019-04-12,CVX,0.030105,0.0012663732514198,0.0288386267485801,0.0122358525404326,0.0178691474595673,0.0102902979107677,0.0198147020892322
2019-04-15,CVX,0.030105,-0.0129635712792073,0.0430685712792073,0.0122358525404326,0.0178691474595673,0.0102902979107677,0.0198147020892322
2019-04-16,CVX,0.030105,-0.0092829644369239,0.0393879644369239,0.0122358525404326,0.0178691474595673,0.0102902979107677,0.0198147020892322
2019-04-17,CVX,0.030105,-0.0031565865552892,0.0332615865552892,0.0122358525404326,0.0178691474595673,0.0102902979107677,0.0198147020892322
2019-04-18,CVX,0.030105,-0.0096959844205672,0.0398009844205672,0.0122358525404326,0.0178691474595673,0.0102902979107677,0.0198147020892322
2019-04-22,CVX,0.030105,-0.009800838925149,0.039905838925149,0.0122358525404326,0.0178691474595673,0.0102902979107677,0.0198147020892322
2019-04-23,CVX,0.030105,-0.0044942454058485,0.0345992454058485,0.0122358525404326,0.0178691474595673,0.0102902979107677,0.0198147020892322
2019-04-24,CVX,0.030105,-0.0030685745080218,0.0331735745080218,0.0122358525404326,0.0178691474595673,0.0102902979107677,0.0198147020892322
2019-04-25,CVX,0.030105,-0.0110729836704351,0.0411779836704351,0.0122358525404326,0.0178691474595673,0.0102902979107677,0.0198147020892322
2019-04-26,CVX,0.030105,-0.0134929241004237,0.0435979241004237,0.0122358525404326,0.0178691474595673,0.0102902979107677,0.0198147020892322
2019-04-29,CVX,0.030105,-0.0141982266543842,0.0443032266543842,0.0122358525404326,0.0178691474595673,0.0102902979107677,0.0198147020892322
2019-05-01,CVX,-0.025329,0.0127736886188218,-0.0381026886188218,0.0357701867238555,-0.0610991867238555,0.0341902017468399,-0.0595192017468399
2019-05-02,CVX,-0.025329,0.0106390777426519,-0.0359680777426519,0.0357701867238555,-0.0610991867238555,0.0341902017468399,-0.0595192017468399
2019-05-03,CVX,-0.025329,0.0103062948181567,-0.0356352948181567,0.0357701867238555,-0.0610991867238555,0.0341902017468399,-0.0595192017468399
2019-05-06,CVX,-0.025329,0.0102268236512237,-0.0355558236512237,0.0357701867238555,-0.0610991867238555,0.0341902017468399,-0.0595192017468399
2019-05-07,CVX,-0.025329,0.0137236315217385,-0.0390526315217385,0.0357701867238555,-0.0610991867238555,0.0341902017468399,-0.0595192017468399
2019-05-08,CVX,-0.025329,0.0130756949504973,-0.0384046949504973,0.0357701867238555,-0.0610991867238555,0.0341902017468399,-0.0595192017468399
2019-05-09,CVX,-0.025329,0.0096260618303127,-0.0349550618303127,0.0357701867238555,-0.0610991867238555,0.0341902017468399,-0.0595192017468399
2019-05-10,CVX,-0.025329,0.0195291797206245,-0.0448581797206245,0.0357701867238555,-0.0610991867238555,0.0341902017468399,-0.0595192017468399
2019-05-13,CVX,-0.025329,0.021643680722663,-0.046972680722663,0.0357701867238555,-0.0610991867238555,0.0341902017468399,-0.0595192017468399
2019-05-14,CVX,-0.025329,0.0147027278044923,-0.0400317278044923,0.0357701867238555,-0.0610991867238555,0.0341902017468399,-0.0595192017468399
2019-05-15,CVX,-0.025329,0.0210869301945182,-0.0464159301945182,0.0357701867238555,-0.0610991867238555,0.0341902017468399,-0.0595192017468399
2019-05-16,CVX,-0.025329,0.021643680722663,-0.046972680722663,0.0357701867238555,-0.0610991867238555,0.0341902017468399,-0.0595192017468399
2019-05-17,CVX,-0.025329,0.020438993623277,-0.045767993623277,0.0357701867238555,-0.0610991867238555,0.0341902017468399,-0.0595192017468399
2019-05-20,CVX,-0.025329,0.0144526942003651,-0.0397816942003651,0.0357701867238555,-0.0610991867238555,0.0341902017468399,-0.0595192017468399
2019-05-21,CVX,-0.025329,0.0210615729508739,-0.0463905729508739,0.0357701867238555,-0.0610991867238555,0.0341902017468399,-0.0595192017468399
2019-05-22,CVX,-0.025329,0.0210869301945182,-0.0464159301945182,0.0357701867238555,-0.0610991867238555,0.0341902017468399,-0.0595192017468399
2019-05-23,CVX,-0.025329,0.0144998689506954,-0.0398288689506954,0.0357701867238555,-0.0610991867238555,0.0341902017468399,-0.0595192017468399
2019-05-24,CVX,-0.025329,0.0106390777426519,-0.0359680777426519,0.0357701867238555,-0.0610991867238555,0.0341902017468399,-0.0595192017468399
2019-05-28,CVX,-0.025329,0.0137236315217385,-0.0390526315217385,0.0357701867238555,-0.0610991867238555,0.0341902017468399,-0.0595192017468399
2019-05-29,CVX,-0.025329,0.0131228697008275,-0.0384518697008276,0.0357701867238555,-0.0610991867238555,0.0341902017468399,-0.0595192017468399
2019-05-30,CVX,-0.025329,0.0103062948181567,-0.0356352948181567,0.0357701867238555,-0.0610991867238555,0.0341902017468399,-0.0595192017468399
2019-06-03,CVX,-0.041812,-0.076743945902365,0.034931945902365,-0.0582236652400359,0.0164116652400359,-0.0612637000126313,0.0194517000126313
2019-06-04,CVX,-0.041812,-0.0793698532835401,0.0375578532835401,-0.0582236652400359,0.0164116652400359,-0.0612637000126313,0.0194517000126313
2019-06-05,CVX,-0.041812,-0.0776350892031268,0.0358230892031268,-0.0582236652400359,0.0164116652400359,-0.0612637000126313,0.0194517000126313
2019-06-06,CVX,-0.041812,-0.0757164804796469,0.0339044804796469,-0.0582236652400359,0.0164116652400359,-0.0612637000126313,0.0194517000126313
2019-06-07,CVX,-0.041812,-0.0729768394458699,0.0311648394458698,-0.0582236652400359,0.0164116652400359,-0.0612637000126313,0.0194517000126313
2019-06-10,CVX,-0.041812,-0.0696997810619259,0.0278877810619259,-0.0582236652400359,0.0164116652400359,-0.0612637000126313,0.0194517000126313
2019-06-11,CVX,-0.041812,-0.0691430305337811,0.0273310305337811,-0.0582236652400359,0.0164116652400359,-0.0612637000126313,0.0194517000126313
2019-06-12,CVX,-0.041812,-0.0699419342503943,0.0281299342503943,-0.0582236652400359,0.0164116652400359,-0.0612637000126313,0.0194517000126313
2019-06-13,CVX,-0.041812,-0.0759092298346282,0.0340972298346282,-0.0582236652400359,0.0164116652400359,-0.0612637000126313,0.0194517000126313
2019-06-14,CVX,-0.041812,-0.0696997810619259,0.0278877810619259,-0.0582236652400359,0.0164116652400359,-0.0612637000126313,0.0194517000126313
2019-06-17,CVX,-0.041812,-0.0696998041940364,0.0278878041940364,-0.0582236652400359,0.0164116652400359,-0.0612637000126313,0.0194517000126313
2019-06-18,CVX,-0.041812,-0.0696997810619259,0.0278877810619259,-0.0582236652400359,0.0164116652400359,-0.0612637000126313,0.0194517000126313
2019-06-19,CVX,-0.041812,-0.070579982056445,0.028767982056445,-0.0582236652400359,0.0164116652400359,-0.0612637000126313,0.0194517000126313
2019-06-20,CVX,-0.041812,-0.0691934041901969,0.0273814041901969,-0.0582236652400359,0.0164116652400359,-0.0612637000126313,0.0194517000126313
2019-06-21,CVX,-0.041812,-0.0697504433207175,0.0279384433207175,-0.0582236652400359,0.0164116652400359,-0.0612637000126313,0.0194517000126313
2019-06-24,CVX,-0.041812,-0.0688363495435367,0.0270243495435367,-0.0582236652400359,0.0164116652400359,-0.0612637000126313,0.0194517000126313
2019-06-25,CVX,-0.041812,-0.0688363726756472,0.0270243726756472,-0.0582236652400359,0.0164116652400359,-0.0612637000126313,0.0194517000126313
2019-06-26,CVX,-0.041812,-0.0689804556019261,0.0271684556019261,-0.0582236652400359,0.0164116652400359,-0.0612637000126313,0.0194517000126313
2019-06-27,CVX,-0.041812,-0.0686871800481058,0.0268751800481058,-0.0582236652400359,0.0164116652400359,-0.0612637000126313,0.0194517000126313
2019-07-01,CVX,0.093017,0.0407480999024978,0.0522689000975021,0.0635099462326623,0.0295070537673376,0.0623608557168699,0.03065614428313
2019-07-02,CVX,0.093017,0.0365698982020328,0.0564471017979671,0.0635099462326623,0.0295070537673376,0.0623608557168699,0.03065614428313
2019-07-03,CVX,0.093017,0.0355896257540069,0.0574273742459931,0.0635099462326623,0.0295070537673376,0.0623608557168699,0.03065614428313
2019-07-05,CVX,0.093017,0.0360161471389919,0.057000852861008,0.0635099462326623,0.0295070537673376,0.0623608557168699,0.03065614428313
2019-07-08,CVX,0.093017,0.0363404653325064,0.0566765346674935,0.0635099462326623,0.0295070537673376,0.0623608557168699,0.03065614428313
2019-07-09,CVX,0.093017,0.0363404653325064,0.0566765346674935,0.0635099462326623,0.0295070537673376,0.0623608557168699,0.03065614428313
2019-07-10,CVX,0.093017,0.035338396885833,0.0576786031141669,0.0635099462326623,0.0295070537673376,0.0623608557168699,0.03065614428313
2019-07-11,CVX,0.093017,0.0355796515984288,0.0574373484015711,0.0635099462326623,0.0295070537673376,0.0623608557168699,0.03065614428313
2019-07-12,CVX,0.093017,0.0359239952764861,0.0570930047235138,0.0635099462326623,0.0295070537673376,0.0623608557168699,0.03065614428313
2019-07-15,CVX,0.093017,0.0357861150447317,0.0572308849552682,0.0635099462326623,0.0295070537673376,0.0623608557168699,0.03065614428313
2019-07-16,CVX,0.093017,0.0351083647915728,0.0579086352084271,0.0635099462326623,0.0295070537673376,0.0623608557168699,0.03065614428313
2019-07-17,CVX,0.093017,0.03617522414466,0.0568417758553399,0.0635099462326623,0.0295070537673376,0.0623608557168699,0.03065614428313
2019-07-18,CVX,0.093017,0.0363876400828366,0.0566293599171633,0.0635099462326623,0.0295070537673376,0.0623608557168699,0.03065614428313
2019-07-19,CVX,0.093017,0.036601745529645,0.0564152544703549,0.0635099462326623,0.0295070537673376,0.0623608557168699,0.03065614428313
2019-07-22,CVX,0.093017,0.0365698982020328,0.0564471017979671,0.0635099462326623,0.0295070537673376,0.0623608557168699,0.03065614428313
2019-07-23,CVX,0.093017,0.0366342869983139,0.056382713001686,0.0635099462326623,0.0295070537673376,0.0623608557168699,0.03065614428313
2019-07-24,CVX,0.093017,0.0357861150447317,0.0572308849552682,0.0635099462326623,0.0295070537673376,0.0623608557168699,0.03065614428313
2019-07-25,CVX,0.093017,0.0357861150447317,0.0572308849552682,0.0635099462326623,0.0295070537673376,0.0623608557168699,0.03065614428313
2019-07-26,CVX,0.093017,0.0353595936597467,0.0576574063402532,0.0635099462326623,0.0295070537673376,0.0623608557168699,0.03065614428313
2019-07-29,CVX,0.093017,0.0365916942006803,0.0564253057993197,0.0635099462326623,0.0295070537673376,0.0623608557168699,0.03065614428313
2019-07-30,CVX,0.093017,0.0370182155856653,0.0559987844143346,0.0635099462326623,0.0295070537673376,0.0623608557168699,0.03065614428313
2019-08-01,CVX,-0.010688,0.0001165044157203,-0.0108045044157203,0.0111899240868915,-0.0218779240868915,0.0092281225688092,-0.0199161225688092
2019-08-02,CVX,-0.010688,-0.0010339237079637,-0.0096540762920362,0.0111899240868915,-0.0218779240868915,0.0092281225688092,-0.0199161225688092
2019-08-05,CVX,-0.010688,-0.0011871482269225,-0.0095008517730774,0.0111899240868915,-0.0218779240868915,0.0092281225688092,-0.0199161225688092
2019-08-06,CVX,-0.010688,-0.0041558030373036,-0.0065321969626963,0.0111899240868915,-0.0218779240868915,0.0092281225688092,-0.0199161225688092
2019-08-07,CVX,-0.010688,-0.004078052458541,-0.0066099475414589,0.0111899240868915,-0.0218779240868915,0.0092281225688092,-0.0199161225688092
2019-08-08,CVX,-0.010688,-0.0045076411450492,-0.0061803588549507,0.0111899240868915,-0.0218779240868915,0.0092281225688092,-0.0199161225688092
2019-08-09,CVX,-0.010688,-0.0036229631563904,-0.0070650368436095,0.0111899240868915,-0.0218779240868915,0.0092281225688092,-0.0199161225688092
2019-08-12,CVX,-0.010688,-0.0005832229484474,-0.0101047770515525,0.0111899240868915,-0.0218779240868915,0.0092281225688092,-0.0199161225688092
2019-08-13,CVX,-0.010688,-0.0010339237079637,-0.0096540762920362,0.0111899240868915,-0.0218779240868915,0.0092281225688092,-0.0199161225688092
2019-08-14,CVX,-0.010688,-0.0002008090122694,-0.0104871909877305,0.0111899240868915,-0.0218779240868915,0.0092281225688092,-0.0199161225688092
2019-08-15,CVX,-0.010688,-0.0087835193110116,-0.0019044806889883,0.0111899240868915,-0.0218779240868915,0.0092281225688092,-0.0199161225688092
2019-08-16,CVX,-0.010688,-0.0083591642085493,-0.0023288357914506,0.0111899240868915,-0.0218779240868915,0.0092281225688092,-0.0199161225688092
2019-08-19,CVX,-0.010688,-0.0091550117586985,-0.0015329882413014,0.0111899240868915,-0.0218779240868915,0.0092281225688092,-0.0199161225688092
2019-08-20,CVX,-0.010688,-0.0099770113091421,-0.0007109886908578,0.0111899240868915,-0.0218779240868915,0.0092281225688092,-0.0199161225688092
2019-08-21,CVX,-0.010688,-0.0083925143693208,-0.0022954856306791,0.0111899240868915,-0.0218779240868915,0.0092281225688092,-0.0199161225688092
2019-08-22,CVX,-0.010688,-0.0085447039231905,-0.0021432960768094,0.0111899240868915,-0.0218779240868915,0.0092281225688092,-0.0199161225688092
2019-08-23,CVX,-0.010688,-0.0072333863520882,-0.0034546136479117,0.0111899240868915,-0.0218779240868915,0.0092281225688092,-0.0199161225688092
2019-08-26,CVX,-0.010688,-0.0083925143693208,-0.0022954856306791,0.0111899240868915,-0.0218779240868915,0.0092281225688092,-0.0199161225688092
2019-08-27,CVX,-0.010688,-0.0087254230721902,-0.0019625769278097,0.0111899240868915,-0.0218779240868915,0.0092281225688092,-0.0199161225688092
2019-08-28,CVX,-0.010688,-0.0091550117586985,-0.0015329882413014,0.0111899240868915,-0.0218779240868915,0.0092281225688092,-0.0199161225688092
2019-08-29,CVX,-0.010688,-0.0087254230721902,-0.0019625769278097,0.0111899240868915,-0.0218779240868915,0.0092281225688092,-0.0199161225688092
2019-09-03,CVX,-0.034116,-0.0432898750736388,0.0091738750736388,-0.0191995837694692,-0.0149164162305307,-0.0216334395103159,-0.012482560489684
2019-09-04,CVX,-0.034116,-0.045134827537009,0.011018827537009,-0.0191995837694692,-0.0149164162305307,-0.0216334395103159,-0.012482560489684
2019-09-05,CVX,-0.034116,-0.0453187984225974,0.0112027984225974,-0.0191995837694692,-0.0149164162305307,-0.0216334395103159,-0.012482560489684
2019-09-06,CVX,-0.034116,-0.0433342124190807,0.0092182124190807,-0.0191995837694692,-0.0149164162305307,-0.0216334395103159,-0.012482560489684
2019-09-09,CVX,-0.034116,-0.0411154372513518,0.0069994372513518,-0.0191995837694692,-0.0149164162305307,-0.0216334395103159,-0.012482560489684
2019-09-10,CVX,-0.034116,-0.0407047779697196,0.0065887779697196,-0.0191995837694692,-0.0149164162305307,-0.0216334395103159,-0.012482560489684
2019-09-11,CVX,-0.034116,-0.0388002280632412,0.0046842280632412,-0.0191995837694692,-0.0149164162305307,-0.0216334395103159,-0.012482560489684
2019-09-12,CVX,-0.034116,-0.0371459778251794,0.0030299778251794,-0.0191995837694692,-0.0149164162305307,-0.0216334395103159,-0.012482560489684
2019-09-13,CVX,-0.034116,-0.0371931525755096,0.0030771525755096,-0.0191995837694692,-0.0149164162305307,-0.0216334395103159,-0.012482560489684
2019-09-16,CVX,-0.034116,-0.0371931525755096,0.0030771525755096,-0.0191995837694692,-0.0149164162305307,-0.0216334395103159,-0.012482560489684
2019-09-17,CVX,-0.034116,-0.036634361981874,0.002518361981874,-0.0191995837694692,-0.0149164162305307,-0.0216334395103159,-0.012482560489684
2019-09-18,CVX,-0.034116,-0.0344705359659976,0.0003545359659976,-0.0191995837694692,-0.0149164162305307,-0.0216334395103159,-0.012482560489684
2019-09-19,CVX,-0.034116,-0.0342869524852643,0.0001709524852643,-0.0191995837694692,-0.0149164162305307,-0.0216334395103159,-0.012482560489684
2019-09-20,CVX,-0.034116,-0.0344233612156673,0.0003073612156673,-0.0191995837694692,-0.0149164162305307,-0.0216334395103159,-0.012482560489684
2019-09-23,CVX,-0.034116,-0.0344276005883842,0.0003116005883842,-0.0191995837694692,-0.0149164162305307,-0.0216334395103159,-0.012482560489684
2019-09-24,CVX,-0.034116,-0.0337394842743647,-0.0003765157256352,-0.0191995837694692,-0.0149164162305307,-0.0216334395103159,-0.012482560489684
2019-09-25,CVX,-0.034116,-0.0344707796418831,0.0003547796418831,-0.0191995837694692,-0.0149164162305307,-0.0216334395103159,-0.012482560489684
2019-09-26,CVX,-0.034116,-0.0344705359659976,0.0003545359659976,-0.0191995837694692,-0.0149164162305307,-0.0216334395103159,-0.012482560489684
2019-09-27,CVX,-0.034116,-0.0403359119357584,0.0062199119357584,-0.0191995837694692,-0.0149164162305307,-0.0216334395103159,-0.012482560489684
2019-10-01,CVX,0.007475,-0.0013232110529074,0.0087982110529074,0.015134811277639,-0.007659811277639,0.0132342875092827,-0.0057592875092827
2019-10-02,CVX,0.007475,-0.0022399092335984,0.0097149092335984,0.015134811277639,-0.007659811277639,0.0132342875092827,-0.0057592875092827
2019-10-03,CVX,0.007475,-0.0156395528526465,0.0231145528526465,0.015134811277639,-0.007659811277639,0.0132342875092827,-0.0057592875092827
2019-10-04,CVX,0.007475,-0.0153785717604317,0.0228535717604317,0.015134811277639,-0.007659811277639,0.0132342875092827,-0.0057592875092827
2019-10-07,CVX,0.007475,-0.0153785717604317,0.0228535717604317,0.015134811277639,-0.007659811277639,0.0132342875092827,-0.0057592875092827
2019-10-08,CVX,0.007475,-0.0159462513426489,0.0234212513426489,0.015134811277639,-0.007659811277639,0.0132342875092827,-0.0057592875092827
2019-10-09,CVX,0.007475,-0.0156395528526465,0.0231145528526465,0.015134811277639,-0.007659811277639,0.0132342875092827,-0.0057592875092827
2019-10-10,CVX,0.007475,-0.0167273129475757,0.0242023129475757,0.015134811277639,-0.007659811277639,0.0132342875092827,-0.0057592875092827
2019-10-11,CVX,0.007475,-0.0034737851801976,0.0109487851801976,0.015134811277639,-0.007659811277639,0.0132342875092827,-0.0057592875092827
